LOT_ID,WAFER_NO,PRODUCT,LINE,TOTAL_DIE,GOOD_DIE,YIELD_PCT,MAIN_FAIL_TYPE,TEST_DATE
L26012,5,V8-NAND-1Tb,P3,1200,1056,88.01,ETC,2026-03-05
L26012,6,V8-NAND-1Tb,P3,1200,1042,86.91,PARTICLE,2026-03-10
L26012,7,V8-NAND-1Tb,P3,1200,1083,90.3,ETC,2026-03-06
L26012,8,V8-NAND-1Tb,P3,1200,1029,85.81,BRIDGE,2026-03-08
L26012,9,V8-NAND-1Tb,P3,1200,1075,89.66,PARTICLE,2026-03-13
L26012,10,V8-NAND-1Tb,P3,1200,1018,84.86,THIN_FILM,2026-03-13
L26012,11,V8-NAND-1Tb,P3,1200,1056,88.02,BRIDGE,2026-03-09
L26012,12,V8-NAND-1Tb,P3,1200,1038,86.57,OPEN,2026-03-10
L26012,13,V8-NAND-1Tb,P3,1200,1036,86.4,THIN_FILM,2026-03-08
L26012,14,V8-NAND-1Tb,P3,1200,1030,85.87,SCRATCH,2026-03-13
L26012,15,V8-NAND-1Tb,P3,1200,1020,85.05,BRIDGE,2026-03-14
L26012,16,V8-NAND-1Tb,P3,1200,956,79.68,BRIDGE,2026-03-12
L26012,17,V8-NAND-1Tb,P3,1200,1024,85.38,MISALIGN,2026-03-06
L26012,18,V8-NAND-1Tb,P3,1200,1005,83.8,EDGE_CHIP,2026-03-09
L26012,19,V8-NAND-1Tb,P3,1200,1045,87.13,OPEN,2026-03-14
L26012,20,V8-NAND-1Tb,P3,1200,1050,87.54,OPEN,2026-03-07
L26012,21,V8-NAND-1Tb,P3,1200,1040,86.73,EDGE_CHIP,2026-03-12
L26012,22,V8-NAND-1Tb,P3,1200,1041,86.81,MISALIGN,2026-03-07
L26012,23,V8-NAND-1Tb,P3,1200,1065,88.8,BRIDGE,2026-03-13
L26012,24,V8-NAND-1Tb,P3,1200,1066,88.9,SCRATCH,2026-03-07
L26012,25,V8-NAND-1Tb,P3,1200,1024,85.34,THIN_FILM,2026-03-08
L26013,1,V9-NAND-2Tb,P2,1200,1076,89.68,OPEN,2026-03-14
L26013,2,V9-NAND-2Tb,P2,1200,1089,90.75,PARTICLE,2026-03-08
L26013,3,V9-NAND-2Tb,P2,1200,1074,89.56,ETC,2026-03-11
L26013,4,V9-NAND-2Tb,P2,1200,1086,90.55,BRIDGE,2026-03-09
L26013,5,V9-NAND-2Tb,P2,1200,1076,89.69,SCRATCH,2026-03-06
L26013,6,V9-NAND-2Tb,P2,1200,1054,87.84,OPEN,2026-03-08
L26013,7,V9-NAND-2Tb,P2,1200,1088,90.75,SCRATCH,2026-03-11
L26013,8,V9-NAND-2Tb,P2,1200,1089,90.81,PARTICLE,2026-03-06
L26013,9,V9-NAND-2Tb,P2,1200,1084,90.41,SCRATCH,2026-03-14
L26013,10,V9-NAND-2Tb,P2,1200,1072,89.42,EDGE_CHIP,2026-03-06
L26013,11,V9-NAND-2Tb,P2,1200,1010,84.2,MISALIGN,2026-03-13
L26013,12,V9-NAND-2Tb,P2,1200,1089,90.76,SCRATCH,2026-03-07
L26013,13,V9-NAND-2Tb,P2,1200,1098,91.58,THIN_FILM,2026-03-12
L26013,14,V9-NAND-2Tb,P2,1200,1125,93.81,MISALIGN,2026-03-05
L26013,15,V9-NAND-2Tb,P2,1200,1101,91.83,PARTICLE,2026-03-08
L26013,16,V9-NAND-2Tb,P2,1200,1085,90.48,OPEN,2026-03-13
L26013,17,V9-NAND-2Tb,P2,1200,1105,92.14,PARTICLE,2026-03-05
L26013,18,V9-NAND-2Tb,P2,1200,1078,89.85,PARTICLE,2026-03-14
L26013,19,V9-NAND-2Tb,P2,1200,1098,91.51,MISALIGN,2026-03-06
L26013,20,V9-NAND-2Tb,P2,1200,1086,90.55,OPEN,2026-03-08
L26013,21,V9-NAND-2Tb,P2,1200,1070,89.2,BRIDGE,2026-03-10
L26013,22,V9-NAND-2Tb,P2,1200,1076,89.69,PARTICLE,2026-03-10
L26013,23,V9-NAND-2Tb,P2,1200,1070,89.22,PARTICLE,2026-03-07
L26013,24,V9-NAND-2Tb,P2,1200,1058,88.18,SCRATCH,2026-03-11
L26013,25,V9-NAND-2Tb,P2,1200,1091,90.96,BRIDGE,2026-03-05
L26014,1,V8-NAND-1Tb,P3,1200,1124,93.68,OPEN,2026-03-05
L26014,2,V8-NAND-1Tb,P3,1200,1106,92.21,PARTICLE,2026-03-06
L26014,3,V8-NAND-1Tb,P3,1200,1103,91.99,OPEN,2026-03-06
L26014,4,V8-NAND-1Tb,P3,1200,1111,92.62,MISALIGN,2026-03-06
L26014,5,V8-NAND-1Tb,P3,1200,1112,92.72,SCRATCH,2026-03-14
L26014,6,V8-NAND-1Tb,P3,1200,1101,91.8,SCRATCH,2026-03-09
L26014,7,V8-NAND-1Tb,P3,1200,1102,91.91,PARTICLE,2026-03-06
L26014,8,V8-NAND-1Tb,P3,1200,1052,87.72,OPEN,2026-03-12
L26014,9,V8-NAND-1Tb,P3,1200,1123,93.59,BRIDGE,2026-03-11
L26014,10,V8-NAND-1Tb,P3,1200,1103,91.97,PARTICLE,2026-03-14
L26014,11,V8-NAND-1Tb,P3,1200,1052,87.68,PARTICLE,2026-03-12
L26014,12,V8-NAND-1Tb,P3,1200,1076,89.67,BRIDGE,2026-03-07
L26014,13,V8-NAND-1Tb,P3,1200,1100,91.74,MISALIGN,2026-03-11
L26014,14,V8-NAND-1Tb,P3,1200,1095,91.3,PARTICLE,2026-03-06
L26014,15,V8-NAND-1Tb,P3,1200,1105,92.13,SCRATCH,2026-03-07
L26014,16,V8-NAND-1Tb,P3,1200,1070,89.23,MISALIGN,2026-03-11
L26014,17,V8-NAND-1Tb,P3,1200,1141,95.11,BRIDGE,2026-03-06
L26014,18,V8-NAND-1Tb,P3,1200,1064,88.67,EDGE_CHIP,2026-03-06
L26014,19,V8-NAND-1Tb,P3,1200,1096,91.35,MISALIGN,2026-03-08
L26014,20,V8-NAND-1Tb,P3,1200,1057,88.15,BRIDGE,2026-03-05
L26014,21,V8-NAND-1Tb,P3,1200,1102,91.91,PARTICLE,2026-03-13
L26014,22,V8-NAND-1Tb,P3,1200,1148,95.69,EDGE_CHIP,2026-03-09
L26014,23,V8-NAND-1Tb,P3,1200,1076,89.74,OPEN,2026-03-12
L26014,24,V8-NAND-1Tb,P3,1200,1106,92.21,ETC,2026-03-09
L26014,25,V8-NAND-1Tb,P3,1200,1100,91.72,SCRATCH,2026-03-09
L26015,1,LSI-ISOCELL-HP2,P1,1200,1050,87.53,BRIDGE,2026-03-07
L26015,2,LSI-ISOCELL-HP2,P1,1200,1083,90.31,SCRATCH,2026-03-08
L26015,3,LSI-ISOCELL-HP2,P1,1200,1107,92.31,SCRATCH,2026-03-05
L26015,4,LSI-ISOCELL-HP2,P1,1200,1108,92.37,BRIDGE,2026-03-09
L26015,5,LSI-ISOCELL-HP2,P1,1200,1073,89.42,OPEN,2026-03-09
L26015,6,LSI-ISOCELL-HP2,P1,1200,1104,92.01,PARTICLE,2026-03-10
L26015,7,LSI-ISOCELL-HP2,P1,1200,1070,89.2,ETC,2026-03-06
L26015,8,LSI-ISOCELL-HP2,P1,1200,1095,91.25,SCRATCH,2026-03-10
L26015,9,LSI-ISOCELL-HP2,P1,1200,1101,91.81,PARTICLE,2026-03-12
L26015,10,LSI-ISOCELL-HP2,P1,1200,1004,83.74,OPEN,2026-03-11
L26015,11,LSI-ISOCELL-HP2,P1,1200,1089,90.78,MISALIGN,2026-03-12
L26015,12,LSI-ISOCELL-HP2,P1,1200,1085,90.5,PARTICLE,2026-03-09
L26015,13,LSI-ISOCELL-HP2,P1,1200,1118,93.22,BRIDGE,2026-03-08
L26015,14,LSI-ISOCELL-HP2,P1,1200,1103,91.99,THIN_FILM,2026-03-05
L26015,15,LSI-ISOCELL-HP2,P1,1200,967,80.63,OPEN,2026-03-13
L26015,16,LSI-ISOCELL-HP2,P1,1200,1103,91.92,PARTICLE,2026-03-10
L26015,17,LSI-ISOCELL-HP2,P1,1200,1109,92.43,SCRATCH,2026-03-11
L26015,18,LSI-ISOCELL-HP2,P1,1200,1067,88.92,OPEN,2026-03-06
L26015,19,LSI-ISOCELL-HP2,P1,1200,1065,88.77,MISALIGN,2026-03-07
L26015,20,LSI-ISOCELL-HP2,P1,1200,1059,88.26,SCRATCH,2026-03-13
L26015,21,LSI-ISOCELL-HP2,P1,1200,1114,92.91,BRIDGE,2026-03-07
L26015,22,LSI-ISOCELL-HP2,P1,1200,1113,92.82,SCRATCH,2026-03-13
L26015,23,LSI-ISOCELL-HP2,P1,1200,1072,89.36,BRIDGE,2026-03-07
L26015,24,LSI-ISOCELL-HP2,P1,1200,1076,89.73,ETC,2026-03-12
L26015,25,LSI-ISOCELL-HP2,P1,1200,1064,88.72,MISALIGN,2026-03-07
L26016,1,LSI-ISOCELL-HP2,P1,1200,1138,94.9,ETC,2026-03-12
L26016,2,LSI-ISOCELL-HP2,P1,1200,1106,92.22,PARTICLE,2026-03-07
L26016,3,LSI-ISOCELL-HP2,P1,1200,1144,95.38,PARTICLE,2026-03-05
L26016,4,LSI-ISOCELL-HP2,P1,1200,1101,91.77,MISALIGN,2026-03-06
L26016,5,LSI-ISOCELL-HP2,P1,1200,1141,95.1,PARTICLE,2026-03-10
L26016,6,LSI-ISOCELL-HP2,P1,1200,1153,96.12,MISALIGN,2026-03-08
L26016,7,LSI-ISOCELL-HP2,P1,1200,1135,94.62,PARTICLE,2026-03-14
L26016,8,LSI-ISOCELL-HP2,P1,1200,1113,92.77,ETC,2026-03-14
L26016,9,LSI-ISOCELL-HP2,P1,1200,1101,91.77,EDGE_CHIP,2026-03-11
L26016,10,LSI-ISOCELL-HP2,P1,1200,1155,96.28,MISALIGN,2026-03-12
L26016,11,LSI-ISOCELL-HP2,P1,1200,1141,95.15,BRIDGE,2026-03-13
L26016,12,LSI-ISOCELL-HP2,P1,1200,1122,93.53,OPEN,2026-03-10
L26016,13,LSI-ISOCELL-HP2,P1,1200,1108,92.38,OPEN,2026-03-07
L26016,14,LSI-ISOCELL-HP2,P1,1200,1147,95.6,ETC,2026-03-14
L26016,15,LSI-ISOCELL-HP2,P1,1200,1130,94.21,THIN_FILM,2026-03-06
L26016,16,LSI-ISOCELL-HP2,P1,1200,1117,93.13,EDGE_CHIP,2026-03-13
L26016,17,LSI-ISOCELL-HP2,P1,1200,1106,92.21,MISALIGN,2026-03-08
L26016,18,LSI-ISOCELL-HP2,P1,1200,1157,96.46,BRIDGE,2026-03-10
L26016,19,LSI-ISOCELL-HP2,P1,1200,1165,97.09,PARTICLE,2026-03-07
L26016,20,LSI-ISOCELL-HP2,P1,1200,1158,96.58,PARTICLE,2026-03-09
L26016,21,LSI-ISOCELL-HP2,P1,1200,1116,93.04,BRIDGE,2026-03-06
L26016,22,LSI-ISOCELL-HP2,P1,1200,1136,94.67,OPEN,2026-03-11
L26016,23,LSI-ISOCELL-HP2,P1,1200,1128,94.01,SCRATCH,2026-03-08
L26016,24,LSI-ISOCELL-HP2,P1,1200,1144,95.34,MISALIGN,2026-03-14
L26016,25,LSI-ISOCELL-HP2,P1,1200,1117,93.14,PARTICLE,2026-03-08
L26017,1,V8-NAND-1Tb,P3,1200,1119,93.26,PARTICLE,2026-03-13
L26017,2,V8-NAND-1Tb,P3,1200,1039,86.66,PARTICLE,2026-03-06
L26017,3,V8-NAND-1Tb,P3,1200,1058,88.25,BRIDGE,2026-03-11
L26017,4,V8-NAND-1Tb,P3,1200,1059,88.28,MISALIGN,2026-03-08
L26017,5,V8-NAND-1Tb,P3,1200,1057,88.09,PARTICLE,2026-03-10
L26017,6,V8-NAND-1Tb,P3,1200,1075,89.62,THIN_FILM,2026-03-08
L26017,7,V8-NAND-1Tb,P3,1200,977,81.47,PARTICLE,2026-03-07
L26017,8,V8-NAND-1Tb,P3,1200,1062,88.57,BRIDGE,2026-03-10
L26017,9,V8-NAND-1Tb,P3,1200,1059,88.28,BRIDGE,2026-03-12
L26017,10,V8-NAND-1Tb,P3,1200,1098,91.56,MISALIGN,2026-03-05
L26017,11,V8-NAND-1Tb,P3,1200,1059,88.31,OPEN,2026-03-11
L26017,12,V8-NAND-1Tb,P3,1200,1036,86.36,BRIDGE,2026-03-11
L26017,13,V8-NAND-1Tb,P3,1200,1007,83.98,THIN_FILM,2026-03-12
L26017,14,V8-NAND-1Tb,P3,1200,1055,87.94,SCRATCH,2026-03-11
L26017,15,V8-NAND-1Tb,P3,1200,1046,87.21,OPEN,2026-03-08
L26017,16,V8-NAND-1Tb,P3,1200,1001,83.47,SCRATCH,2026-03-11
L26017,17,V8-NAND-1Tb,P3,1200,1057,88.1,MISALIGN,2026-03-12
L26017,18,V8-NAND-1Tb,P3,1200,1082,90.22,BRIDGE,2026-03-11
L26017,19,V8-NAND-1Tb,P3,1200,1053,87.83,ETC,2026-03-08
L26017,20,V8-NAND-1Tb,P3,1200,1082,90.22,OPEN,2026-03-06
L26017,21,V8-NAND-1Tb,P3,1200,1053,87.77,THIN_FILM,2026-03-05
L26017,22,V8-NAND-1Tb,P3,1200,1062,88.5,BRIDGE,2026-03-14
L26017,23,V8-NAND-1Tb,P3,1200,1095,91.33,BRIDGE,2026-03-07
L26017,24,V8-NAND-1Tb,P3,1200,1094,91.24,BRIDGE,2026-03-08
L26017,25,V8-NAND-1Tb,P3,1200,1037,86.45,THIN_FILM,2026-03-06
L26018,1,D1Z-DDR5-16G,H1,1200,1059,88.28,ETC,2026-03-13
L26018,2,D1Z-DDR5-16G,H1,1200,1107,92.26,BRIDGE,2026-03-05
L26018,3,D1Z-DDR5-16G,H1,1200,974,81.22,PARTICLE,2026-03-14
L26018,4,D1Z-DDR5-16G,H1,1200,1101,91.77,OPEN,2026-03-09
L26018,5,D1Z-DDR5-16G,H1,1200,1101,91.78,OPEN,2026-03-09
L26018,6,D1Z-DDR5-16G,H1,1200,1073,89.43,PARTICLE,2026-03-08
L26018,7,D1Z-DDR5-16G,H1,1200,1086,90.53,OPEN,2026-03-07
L26018,8,D1Z-DDR5-16G,H1,1200,1095,91.33,PARTICLE,2026-03-05
L26018,9,D1Z-DDR5-16G,H1,1200,1080,90.05,ETC,2026-03-08
L26018,10,D1Z-DDR5-16G,H1,1200,1069,89.16,PARTICLE,2026-03-14
L26018,11,D1Z-DDR5-16G,H1,1200,1059,88.25,PARTICLE,2026-03-09
L26018,12,D1Z-DDR5-16G,H1,1200,1071,89.29,EDGE_CHIP,2026-03-12
L26018,13,D1Z-DDR5-16G,H1,1200,1060,88.4,BRIDGE,2026-03-14
L26018,14,D1Z-DDR5-16G,H1,1200,1085,90.46,EDGE_CHIP,2026-03-07
L26018,15,D1Z-DDR5-16G,H1,1200,1068,89.02,BRIDGE,2026-03-11
L26018,16,D1Z-DDR5-16G,H1,1200,1077,89.8,BRIDGE,2026-03-08
L26018,17,D1Z-DDR5-16G,H1,1200,1046,87.19,OPEN,2026-03-11
L26018,18,D1Z-DDR5-16G,H1,1200,1093,91.09,PARTICLE,2026-03-12
L26018,19,D1Z-DDR5-16G,H1,1200,1072,89.41,OPEN,2026-03-08
L26018,20,D1Z-DDR5-16G,H1,1200,1116,93.02,BRIDGE,2026-03-08
L26018,21,D1Z-DDR5-16G,H1,1200,1075,89.6,SCRATCH,2026-03-14
L26018,22,D1Z-DDR5-16G,H1,1200,1085,90.49,SCRATCH,2026-03-10
L26018,23,D1Z-DDR5-16G,H1,1200,1113,92.82,MISALIGN,2026-03-12
L26018,24,D1Z-DDR5-16G,H1,1200,1074,89.56,THIN_FILM,2026-03-13
L26018,25,D1Z-DDR5-16G,H1,1200,1093,91.08,OPEN,2026-03-08
L26019,1,D1Z-DDR5-16G,P3,1200,1143,95.31,BRIDGE,2026-03-11
L26019,2,D1Z-DDR5-16G,P3,1200,1148,95.73,BRIDGE,2026-03-13
L26019,3,D1Z-DDR5-16G,P3,1200,1117,93.1,MISALIGN,2026-03-06
L26019,4,D1Z-DDR5-16G,P3,1200,1137,94.76,PARTICLE,2026-03-10
L26019,5,D1Z-DDR5-16G,P3,1200,1166,97.23,BRIDGE,2026-03-09
L26019,6,D1Z-DDR5-16G,P3,1200,1161,96.78,OPEN,2026-03-12
L26019,7,D1Z-DDR5-16G,P3,1200,1138,94.88,PARTICLE,2026-03-12
L26019,8,D1Z-DDR5-16G,P3,1200,1157,96.45,THIN_FILM,2026-03-11
L26019,9,D1Z-DDR5-16G,P3,1200,1155,96.31,BRIDGE,2026-03-09
L26019,10,D1Z-DDR5-16G,P3,1200,1130,94.19,PARTICLE,2026-03-05
L26019,11,D1Z-DDR5-16G,P3,1200,1148,95.75,PARTICLE,2026-03-10
L26019,12,D1Z-DDR5-16G,P3,1200,1178,98.18,OPEN,2026-03-05
L26019,13,D1Z-DDR5-16G,P3,1200,1164,97.02,PARTICLE,2026-03-06
L26019,14,D1Z-DDR5-16G,P3,1200,1158,96.58,PARTICLE,2026-03-08
L26019,15,D1Z-DDR5-16G,P3,1200,1131,94.26,OPEN,2026-03-10
L26019,16,D1Z-DDR5-16G,P3,1200,1111,92.61,MISALIGN,2026-03-07
L26019,17,D1Z-DDR5-16G,P3,1200,1187,98.94,SCRATCH,2026-03-12
L26019,18,D1Z-DDR5-16G,P3,1200,1197,99.8,EDGE_CHIP,2026-03-10
L26019,19,D1Z-DDR5-16G,P3,1200,1167,97.26,PARTICLE,2026-03-14
L26019,20,D1Z-DDR5-16G,P3,1200,1162,96.88,BRIDGE,2026-03-13
L26019,21,D1Z-DDR5-16G,P3,1200,1173,97.8,PARTICLE,2026-03-13
L26019,22,D1Z-DDR5-16G,P3,1200,1172,97.68,BRIDGE,2026-03-11
L26019,23,D1Z-DDR5-16G,P3,1200,1156,96.4,PARTICLE,2026-03-09
L26019,24,D1Z-DDR5-16G,P3,1200,1145,95.43,EDGE_CHIP,2026-03-10
L26019,25,D1Z-DDR5-16G,P3,1200,1152,96.05,EDGE_CHIP,2026-03-14
L26020,1,V8-NAND-1Tb,H1,1200,1087,90.61,MISALIGN,2026-03-14
L26020,2,V8-NAND-1Tb,H1,1200,1094,91.17,PARTICLE,2026-03-14
L26020,3,V8-NAND-1Tb,H1,1200,1124,93.69,BRIDGE,2026-03-14
L26020,4,V8-NAND-1Tb,H1,1200,1136,94.67,PARTICLE,2026-03-12
L26020,5,V8-NAND-1Tb,H1,1200,1112,92.7,EDGE_CHIP,2026-03-14
L26020,6,V8-NAND-1Tb,H1,1200,1153,96.16,OPEN,2026-03-05
L26020,7,V8-NAND-1Tb,H1,1200,1154,96.24,PARTICLE,2026-03-08
L26020,8,V8-NAND-1Tb,H1,1200,1166,97.22,BRIDGE,2026-03-06
L26020,9,V8-NAND-1Tb,H1,1200,1124,93.74,SCRATCH,2026-03-05
L26020,10,V8-NAND-1Tb,H1,1200,1132,94.41,SCRATCH,2026-03-05
L26020,11,V8-NAND-1Tb,H1,1200,1073,89.5,MISALIGN,2026-03-06
L26020,12,V8-NAND-1Tb,H1,1200,1093,91.13,EDGE_CHIP,2026-03-13
L26020,13,V8-NAND-1Tb,H1,1200,1156,96.41,PARTICLE,2026-03-05
L26020,14,V8-NAND-1Tb,H1,1200,1131,94.29,MISALIGN,2026-03-06
L26020,15,V8-NAND-1Tb,H1,1200,1145,95.43,MISALIGN,2026-03-05
L26020,16,V8-NAND-1Tb,H1,1200,1149,95.83,PARTICLE,2026-03-11
L26020,17,V8-NAND-1Tb,H1,1200,1119,93.33,SCRATCH,2026-03-14
L26020,18,V8-NAND-1Tb,H1,1200,1153,96.1,OPEN,2026-03-14
L26020,19,V8-NAND-1Tb,H1,1200,1126,93.84,THIN_FILM,2026-03-10
L26020,20,V8-NAND-1Tb,H1,1200,1119,93.29,PARTICLE,2026-03-13
L26020,21,V8-NAND-1Tb,H1,1200,1155,96.26,BRIDGE,2026-03-07
L26020,22,V8-NAND-1Tb,H1,1200,1107,92.3,BRIDGE,2026-03-09
L26020,23,V8-NAND-1Tb,H1,1200,1168,97.39,SCRATCH,2026-03-06
L26020,24,V8-NAND-1Tb,H1,1200,1117,93.09,SCRATCH,2026-03-14
L26020,25,V8-NAND-1Tb,H1,1200,1063,88.62,EDGE_CHIP,2026-03-07
L26021,1,V8-NAND-1Tb,P1,1200,1106,92.19,OPEN,2026-03-12
L26021,2,V8-NAND-1Tb,P1,1200,1066,88.88,PARTICLE,2026-03-05
L26021,3,V8-NAND-1Tb,P1,1200,1095,91.31,ETC,2026-03-11
L26021,4,V8-NAND-1Tb,P1,1200,1050,87.5,THIN_FILM,2026-03-05
L26021,5,V8-NAND-1Tb,P1,1200,1096,91.37,PARTICLE,2026-03-07
L26021,6,V8-NAND-1Tb,P1,1200,1082,90.2,PARTICLE,2026-03-13
L26021,7,V8-NAND-1Tb,P1,1200,1095,91.27,PARTICLE,2026-03-09
L26021,8,V8-NAND-1Tb,P1,1200,1090,90.91,MISALIGN,2026-03-07
L26021,9,V8-NAND-1Tb,P1,1200,1106,92.22,PARTICLE,2026-03-08
L26021,10,V8-NAND-1Tb,P1,1200,1105,92.13,OPEN,2026-03-08
L26021,11,V8-NAND-1Tb,P1,1200,1023,85.27,OPEN,2026-03-12
L26021,12,V8-NAND-1Tb,P1,1200,1086,90.56,OPEN,2026-03-14
L26021,13,V8-NAND-1Tb,P1,1200,1087,90.6,EDGE_CHIP,2026-03-05
L26021,14,V8-NAND-1Tb,P1,1200,1116,93.02,PARTICLE,2026-03-10
L26021,15,V8-NAND-1Tb,P1,1200,1083,90.33,EDGE_CHIP,2026-03-08
L26021,16,V8-NAND-1Tb,P1,1200,1070,89.25,SCRATCH,2026-03-09
L26021,17,V8-NAND-1Tb,P1,1200,1080,90.04,PARTICLE,2026-03-11
L26021,18,V8-NAND-1Tb,P1,1200,1045,87.13,THIN_FILM,2026-03-10
L26021,19,V8-NAND-1Tb,P1,1200,1085,90.44,PARTICLE,2026-03-06
L26021,20,V8-NAND-1Tb,P1,1200,1068,89.01,PARTICLE,2026-03-08
L26021,21,V8-NAND-1Tb,P1,1200,1116,93.01,OPEN,2026-03-08
L26021,22,V8-NAND-1Tb,P1,1200,1063,88.62,BRIDGE,2026-03-10
L26021,23,V8-NAND-1Tb,P1,1200,1069,89.1,OPEN,2026-03-05
L26021,24,V8-NAND-1Tb,P1,1200,1068,89.01,BRIDGE,2026-03-12
L26021,25,V8-NAND-1Tb,P1,1200,1096,91.39,PARTICLE,2026-03-09
L26022,1,LSI-ISOCELL-HP2,H1,1200,1118,93.24,BRIDGE,2026-03-07
L26022,2,LSI-ISOCELL-HP2,H1,1200,1066,88.84,PARTICLE,2026-03-13
L26022,3,LSI-ISOCELL-HP2,H1,1200,1091,90.93,SCRATCH,2026-03-13
L26022,4,LSI-ISOCELL-HP2,H1,1200,1085,90.48,PARTICLE,2026-03-12
L26022,5,LSI-ISOCELL-HP2,H1,1200,1075,89.6,THIN_FILM,2026-03-06
L26022,6,LSI-ISOCELL-HP2,H1,1200,1104,92.08,BRIDGE,2026-03-08
L26022,7,LSI-ISOCELL-HP2,H1,1200,1008,84.02,PARTICLE,2026-03-06
L26022,8,LSI-ISOCELL-HP2,H1,1200,1059,88.26,PARTICLE,2026-03-10
L26022,9,LSI-ISOCELL-HP2,H1,1200,1099,91.62,PARTICLE,2026-03-14
L26022,10,LSI-ISOCELL-HP2,H1,1200,1060,88.4,SCRATCH,2026-03-10
L26022,11,LSI-ISOCELL-HP2,H1,1200,1084,90.37,OPEN,2026-03-11
L26022,12,LSI-ISOCELL-HP2,H1,1200,1086,90.58,PARTICLE,2026-03-10
L26022,13,LSI-ISOCELL-HP2,H1,1200,1056,88.05,EDGE_CHIP,2026-03-08
L26022,14,LSI-ISOCELL-HP2,H1,1200,1076,89.71,ETC,2026-03-05
L26022,15,LSI-ISOCELL-HP2,H1,1200,1068,89.01,PARTICLE,2026-03-09
L26022,16,LSI-ISOCELL-HP2,H1,1200,1095,91.27,MISALIGN,2026-03-12
L26022,17,LSI-ISOCELL-HP2,H1,1200,1062,88.51,PARTICLE,2026-03-14
L26022,18,LSI-ISOCELL-HP2,H1,1200,1114,92.91,ETC,2026-03-07
L26022,19,LSI-ISOCELL-HP2,H1,1200,1073,89.46,BRIDGE,2026-03-06
L26022,20,LSI-ISOCELL-HP2,H1,1200,1103,91.95,THIN_FILM,2026-03-14
L26022,21,LSI-ISOCELL-HP2,H1,1200,1086,90.5,BRIDGE,2026-03-10
L26022,22,LSI-ISOCELL-HP2,H1,1200,1026,85.57,SCRATCH,2026-03-10
L26022,23,LSI-ISOCELL-HP2,H1,1200,1093,91.13,BRIDGE,2026-03-12
L26022,24,LSI-ISOCELL-HP2,H1,1200,1063,88.65,PARTICLE,2026-03-13
L26022,25,LSI-ISOCELL-HP2,H1,1200,1056,88.02,ETC,2026-03-09
L26023,1,D1B-DDR5-24G,P1,1200,1124,93.73,EDGE_CHIP,2026-03-13
L26023,2,D1B-DDR5-24G,P1,1200,1080,90.08,PARTICLE,2026-03-13
L26023,3,D1B-DDR5-24G,P1,1200,1127,93.94,MISALIGN,2026-03-14
L26023,4,D1B-DDR5-24G,P1,1200,1137,94.75,MISALIGN,2026-03-14
L26023,5,D1B-DDR5-24G,P1,1200,1122,93.54,OPEN,2026-03-08
L26023,6,D1B-DDR5-24G,P1,1200,1108,92.38,BRIDGE,2026-03-08
L26023,7,D1B-DDR5-24G,P1,1200,1159,96.59,THIN_FILM,2026-03-14
L26023,8,D1B-DDR5-24G,P1,1200,1103,91.97,PARTICLE,2026-03-07
L26023,9,D1B-DDR5-24G,P1,1200,1132,94.37,THIN_FILM,2026-03-11
L26023,10,D1B-DDR5-24G,P1,1200,1122,93.56,THIN_FILM,2026-03-05
L26023,11,D1B-DDR5-24G,P1,1200,1129,94.1,SCRATCH,2026-03-10
L26023,12,D1B-DDR5-24G,P1,1200,1137,94.76,BRIDGE,2026-03-06
L26023,13,D1B-DDR5-24G,P1,1200,1103,91.97,BRIDGE,2026-03-06
L26023,14,D1B-DDR5-24G,P1,1200,1145,95.47,SCRATCH,2026-03-09
L26023,15,D1B-DDR5-24G,P1,1200,1115,92.96,ETC,2026-03-13
L26023,16,D1B-DDR5-24G,P1,1200,1159,96.63,PARTICLE,2026-03-08
L26023,17,D1B-DDR5-24G,P1,1200,1145,95.45,THIN_FILM,2026-03-05
L26023,18,D1B-DDR5-24G,P1,1200,1143,95.29,EDGE_CHIP,2026-03-11
L26023,19,D1B-DDR5-24G,P1,1200,1138,94.89,EDGE_CHIP,2026-03-14
L26023,20,D1B-DDR5-24G,P1,1200,1111,92.62,BRIDGE,2026-03-12
L26023,21,D1B-DDR5-24G,P1,1200,1112,92.73,SCRATCH,2026-03-12
L26023,22,D1B-DDR5-24G,P1,1200,1110,92.55,OPEN,2026-03-11
L26023,23,D1B-DDR5-24G,P1,1200,1094,91.21,MISALIGN,2026-03-05
L26023,24,D1B-DDR5-24G,P1,1200,1073,89.47,MISALIGN,2026-03-07
L26023,25,D1B-DDR5-24G,P1,1200,1113,92.76,OPEN,2026-03-08
L26024,1,D1Z-DDR5-16G,P3,1200,1169,97.42,SCRATCH,2026-03-10
L26024,2,D1Z-DDR5-16G,P3,1200,1171,97.61,SCRATCH,2026-03-09
L26024,3,D1Z-DDR5-16G,P3,1200,1146,95.5,PARTICLE,2026-03-13
L26024,4,D1Z-DDR5-16G,P3,1200,1089,90.81,THIN_FILM,2026-03-06
L26024,5,D1Z-DDR5-16G,P3,1200,1121,93.49,THIN_FILM,2026-03-10
L26024,6,D1Z-DDR5-16G,P3,1200,1153,96.15,MISALIGN,2026-03-06
L26024,7,D1Z-DDR5-16G,P3,1200,1128,94.06,BRIDGE,2026-03-13
L26024,8,D1Z-DDR5-16G,P3,1200,1145,95.47,SCRATCH,2026-03-13
