EQP_ID,ALARM_TIME,SEVERITY,MESSAGE,RECIPE,ACK_BY
CMP02,2026-03-07 12:17:43,INFO,"[I-5000] Recipe changed by operator (LOT=L26056, STEP=ETCH, value=8.04 unit)",RCP_ETCH_02,
ETC02,2026-03-07 12:18:09,ERROR,"[E-1023] Chamber pressure high (LOT=L26002, STEP=PC, value=2.39 unit)",RCP_PC_05,
CMP01,2026-03-07 12:45:31,WARN,"[W-3306] Pad temperature drift (LOT=L26064, STEP=CBCMP, value=14.74 unit)",RCP_CBCMP_05,
PC01,2026-03-07 12:51:13,WARN,"[W-3306] Pad temperature drift (LOT=L26083, STEP=RMG, value=11.87 unit)",RCP_RMG_04,E673374
CMP02,2026-03-07 12:57:57,ERROR,"[E-1023] Chamber pressure high (LOT=L26027, STEP=PHOTO, value=1.22 unit)",RCP_PHOTO_04,
PHO01,2026-03-07 13:02:27,ERROR,"[E-2011] RF power unstable (LOT=L26117, STEP=PHOTO, value=19.87 unit)",RCP_PHOTO_01,
CMP02,2026-03-07 13:05:35,ERROR,"[E-2011] RF power unstable (LOT=L26034, STEP=PHOTO, value=12.6 unit)",RCP_PHOTO_05,
CMP02,2026-03-07 13:24:53,INFO,"[I-5000] Recipe changed by operator (LOT=L26002, STEP=ETCH, value=0.8 unit)",RCP_ETCH_05,
CMP02,2026-03-07 13:25:46,WARN,"[W-3306] Pad temperature drift (LOT=L26116, STEP=PHOTO, value=3.23 unit)",RCP_PHOTO_05,
CMP01,2026-03-07 13:50:10,ERROR,"[E-2011] RF power unstable (LOT=L26088, STEP=PC, value=20.16 unit)",RCP_PC_02,
CMP02,2026-03-07 14:16:54,ERROR,"[E-4102] Wafer transfer timeout (LOT=L26012, STEP=PC, value=7.02 unit)",RCP_PC_05,
ETC02,2026-03-07 14:20:49,ERROR,"[E-1023] Chamber pressure high (LOT=L26074, STEP=CBCMP, value=9.56 unit)",RCP_CBCMP_05,E600630
CMP02,2026-03-07 14:29:45,ERROR,"[E-4102] Wafer transfer timeout (LOT=L26074, STEP=RMG, value=2.82 unit)",RCP_RMG_02,
CMP01,2026-03-07 14:52:34,WARN,"[W-3306] Pad temperature drift (LOT=L26039, STEP=RMG, value=9.12 unit)",RCP_RMG_05,
PHO01,2026-03-07 14:56:18,WARN,"[W-3305] Slurry flow low (LOT=L26109, STEP=PHOTO, value=20.08 unit)",RCP_PHOTO_02,
ETC02,2026-03-07 15:37:24,INFO,"[I-5000] Recipe changed by operator (LOT=L26067, STEP=RMG, value=21.34 unit)",RCP_RMG_02,
PHO01,2026-03-07 15:47:55,WARN,"[W-3306] Pad temperature drift (LOT=L26022, STEP=RMG, value=17.31 unit)",RCP_RMG_01,
PHO01,2026-03-07 16:00:15,ERROR,"[E-1023] Chamber pressure high (LOT=L26086, STEP=RMG, value=5.82 unit)",RCP_RMG_05,E278698
CMP01,2026-03-07 16:19:56,ERROR,"[E-2011] RF power unstable (LOT=L26098, STEP=PC, value=15.82 unit)",RCP_PC_04,
PC01,2026-03-07 16:20:56,ERROR,"[E-4102] Wafer transfer timeout (LOT=L26084, STEP=PC, value=13.0 unit)",RCP_PC_01,E958681
PHO01,2026-03-07 16:39:49,WARN,"[W-3305] Slurry flow low (LOT=L26116, STEP=PC, value=15.53 unit)",RCP_PC_02,
ETC02,2026-03-07 16:58:55,WARN,"[W-3306] Pad temperature drift (LOT=L26102, STEP=PC, value=23.01 unit)",RCP_PC_03,E940144
ETC02,2026-03-07 17:06:21,ERROR,"[E-2011] RF power unstable (LOT=L26107, STEP=ETCH, value=9.97 unit)",RCP_ETCH_03,E391560
PC01,2026-03-07 17:14:07,WARN,"[W-3306] Pad temperature drift (LOT=L26066, STEP=PHOTO, value=3.4 unit)",RCP_PHOTO_01,
CMP02,2026-03-07 17:14:46,WARN,"[W-3306] Pad temperature drift (LOT=L26117, STEP=ETCH, value=23.58 unit)",RCP_ETCH_04,E581337
CMP01,2026-03-07 17:14:58,ERROR,"[E-1023] Chamber pressure high (LOT=L26100, STEP=CBCMP, value=9.71 unit)",RCP_CBCMP_01,
ETC02,2026-03-07 17:37:11,ERROR,"[E-1023] Chamber pressure high (LOT=L26005, STEP=PHOTO, value=16.34 unit)",RCP_PHOTO_03,E823418
PC01,2026-03-07 17:47:15,INFO,"[I-5000] Recipe changed by operator (LOT=L26108, STEP=ETCH, value=16.84 unit)",RCP_ETCH_03,
CMP01,2026-03-07 17:50:18,WARN,"[W-3305] Slurry flow low (LOT=L26055, STEP=CBCMP, value=6.19 unit)",RCP_CBCMP_01,
PHO01,2026-03-07 18:15:31,INFO,"[I-5000] Recipe changed by operator (LOT=L26017, STEP=RMG, value=10.68 unit)",RCP_RMG_05,
CMP02,2026-03-07 18:37:27,ERROR,"[E-4102] Wafer transfer timeout (LOT=L26110, STEP=RMG, value=18.84 unit)",RCP_RMG_03,E409768
PC01,2026-03-07 18:51:26,WARN,"[W-3306] Pad temperature drift (LOT=L26114, STEP=PC, value=0.61 unit)",RCP_PC_01,
CMP02,2026-03-07 19:01:02,ERROR,"[E-1023] Chamber pressure high (LOT=L26032, STEP=ETCH, value=11.1 unit)",RCP_ETCH_01,E772103
PHO01,2026-03-07 19:04:33,ERROR,"[E-1023] Chamber pressure high (LOT=L26040, STEP=ETCH, value=1.3 unit)",RCP_ETCH_02,
CMP02,2026-03-07 19:13:29,ERROR,"[E-1023] Chamber pressure high (LOT=L26026, STEP=RMG, value=22.5 unit)",RCP_RMG_01,E630079
ETC02,2026-03-07 19:30:16,WARN,"[W-3305] Slurry flow low (LOT=L26079, STEP=PC, value=8.93 unit)",RCP_PC_05,E368001
PC01,2026-03-07 19:40:50,INFO,"[I-5000] Recipe changed by operator (LOT=L26078, STEP=ETCH, value=7.91 unit)",RCP_ETCH_02,
ETC01,2026-03-07 20:04:45,WARN,"[W-3306] Pad temperature drift (LOT=L26005, STEP=RMG, value=7.38 unit)",RCP_RMG_04,
ETC02,2026-03-07 20:07:13,ERROR,"[E-1023] Chamber pressure high (LOT=L26016, STEP=PC, value=4.15 unit)",RCP_PC_02,
ETC01,2026-03-07 20:15:19,INFO,"[I-5000] Recipe changed by operator (LOT=L26102, STEP=PC, value=9.16 unit)",RCP_PC_05,
ETC02,2026-03-07 20:17:05,ERROR,"[E-1023] Chamber pressure high (LOT=L26116, STEP=RMG, value=5.51 unit)",RCP_RMG_04,
CMP02,2026-03-07 20:26:43,ERROR,"[E-1023] Chamber pressure high (LOT=L26044, STEP=RMG, value=5.7 unit)",RCP_RMG_03,E919386
CMP02,2026-03-07 20:40:59,INFO,"[I-5000] Recipe changed by operator (LOT=L26087, STEP=ETCH, value=12.55 unit)",RCP_ETCH_01,
CMP01,2026-03-07 20:45:49,INFO,"[I-5000] Recipe changed by operator (LOT=L26088, STEP=CBCMP, value=13.02 unit)",RCP_CBCMP_02,E847935
PHO01,2026-03-07 20:49:06,WARN,"[W-3305] Slurry flow low (LOT=L26109, STEP=PC, value=15.78 unit)",RCP_PC_01,E506360
ETC02,2026-03-07 21:05:51,ERROR,"[E-2011] RF power unstable (LOT=L26000, STEP=PC, value=13.9 unit)",RCP_PC_01,E779659
CMP01,2026-03-07 21:13:23,ERROR,"[E-4102] Wafer transfer timeout (LOT=L26050, STEP=PC, value=6.01 unit)",RCP_PC_05,
PC01,2026-03-07 21:21:31,INFO,"[I-5000] Recipe changed by operator (LOT=L26051, STEP=PC, value=1.97 unit)",RCP_PC_01,E362419
CMP02,2026-03-07 21:45:58,ERROR,"[E-2011] RF power unstable (LOT=L26052, STEP=ETCH, value=16.01 unit)",RCP_ETCH_04,
CMP01,2026-03-07 21:49:02,ERROR,"[E-2011] RF power unstable (LOT=L26099, STEP=CBCMP, value=24.27 unit)",RCP_CBCMP_01,
CMP01,2026-03-07 21:52:30,ERROR,"[E-4102] Wafer transfer timeout (LOT=L26105, STEP=CBCMP, value=13.14 unit)",RCP_CBCMP_02,
PHO01,2026-03-07 22:05:51,WARN,"[W-3306] Pad temperature drift (LOT=L26042, STEP=ETCH, value=5.42 unit)",RCP_ETCH_01,
PHO01,2026-03-07 22:22:53,ERROR,"[E-2011] RF power unstable (LOT=L26045, STEP=ETCH, value=7.17 unit)",RCP_ETCH_03,
CMP02,2026-03-07 22:30:44,ERROR,"[E-1023] Chamber pressure high (LOT=L26020, STEP=PC, value=8.99 unit)",RCP_PC_02,E594188
CMP02,2026-03-07 22:55:59,ERROR,"[E-4102] Wafer transfer timeout (LOT=L26054, STEP=ETCH, value=18.03 unit)",RCP_ETCH_01,
PC01,2026-03-07 23:03:51,ERROR,"[E-4102] Wafer transfer timeout (LOT=L26099, STEP=ETCH, value=18.33 unit)",RCP_ETCH_01,
ETC02,2026-03-07 23:11:20,INFO,"[I-5000] Recipe changed by operator (LOT=L26109, STEP=CBCMP, value=8.89 unit)",RCP_CBCMP_03,
PHO01,2026-03-07 23:17:07,WARN,"[W-3305] Slurry flow low (LOT=L26003, STEP=ETCH, value=0.72 unit)",RCP_ETCH_04,
ETC02,2026-03-07 23:26:22,ERROR,"[E-4102] Wafer transfer timeout (LOT=L26002, STEP=PC, value=10.63 unit)",RCP_PC_03,E749651
CMP02,2026-03-07 23:38:31,ERROR,"[E-4102] Wafer transfer timeout (LOT=L26028, STEP=PHOTO, value=20.96 unit)",RCP_PHOTO_04,
PC01,2026-03-07 23:39:10,WARN,"[W-3305] Slurry flow low (LOT=L26079, STEP=ETCH, value=24.22 unit)",RCP_ETCH_02,
ETC01,2026-03-07 23:41:01,WARN,"[W-3305] Slurry flow low (LOT=L26016, STEP=PHOTO, value=24.29 unit)",RCP_PHOTO_03,
PHO01,2026-03-07 23:48:25,ERROR,"[E-1023] Chamber pressure high (LOT=L26084, STEP=PHOTO, value=15.06 unit)",RCP_PHOTO_02,E900374
PC01,2026-03-07 23:51:13,ERROR,"[E-2011] RF power unstable (LOT=L26021, STEP=ETCH, value=14.56 unit)",RCP_ETCH_04,
CMP02,2026-03-08 00:00:53,WARN,"[W-3305] Slurry flow low (LOT=L26002, STEP=PC, value=0.99 unit)",RCP_PC_04,
CMP01,2026-03-08 00:05:52,WARN,"[W-3306] Pad temperature drift (LOT=L26098, STEP=PHOTO, value=3.26 unit)",RCP_PHOTO_04,
ETC01,2026-03-08 00:06:21,ERROR,"[E-1023] Chamber pressure high (LOT=L26046, STEP=CBCMP, value=12.56 unit)",RCP_CBCMP_01,
ETC01,2026-03-08 00:31:19,ERROR,"[E-2011] RF power unstable (LOT=L26039, STEP=PC, value=18.72 unit)",RCP_PC_05,
CMP02,2026-03-08 00:47:22,ERROR,"[E-4102] Wafer transfer timeout (LOT=L26028, STEP=CBCMP, value=22.3 unit)",RCP_CBCMP_04,E756602
ETC01,2026-03-08 01:05:31,ERROR,"[E-1023] Chamber pressure high (LOT=L26108, STEP=ETCH, value=16.55 unit)",RCP_ETCH_04,
ETC02,2026-03-08 01:19:58,ERROR,"[E-2011] RF power unstable (LOT=L26024, STEP=RMG, value=10.5 unit)",RCP_RMG_02,E351716
PC01,2026-03-08 01:21:23,WARN,"[W-3305] Slurry flow low (LOT=L26045, STEP=CBCMP, value=7.79 unit)",RCP_CBCMP_04,E971239
PHO01,2026-03-08 01:39:17,ERROR,"[E-4102] Wafer transfer timeout (LOT=L26112, STEP=ETCH, value=12.58 unit)",RCP_ETCH_03,
ETC01,2026-03-08 01:45:39,ERROR,"[E-2011] RF power unstable (LOT=L26100, STEP=PC, value=22.08 unit)",RCP_PC_01,
CMP02,2026-03-08 01:52:03,WARN,"[W-3305] Slurry flow low (LOT=L26107, STEP=RMG, value=24.71 unit)",RCP_RMG_04,E115723
ETC02,2026-03-08 02:21:04,INFO,"[I-5000] Recipe changed by operator (LOT=L26113, STEP=RMG, value=4.83 unit)",RCP_RMG_03,
CMP01,2026-03-08 02:36:00,ERROR,"[E-1023] Chamber pressure high (LOT=L26065, STEP=PC, value=13.26 unit)",RCP_PC_05,E278161
ETC01,2026-03-08 02:37:30,WARN,"[W-3305] Slurry flow low (LOT=L26013, STEP=CBCMP, value=6.94 unit)",RCP_CBCMP_02,
ETC01,2026-03-08 02:44:04,ERROR,"[E-2011] RF power unstable (LOT=L26063, STEP=RMG, value=20.52 unit)",RCP_RMG_03,E694106
ETC01,2026-03-08 02:49:41,WARN,"[W-3306] Pad temperature drift (LOT=L26065, STEP=ETCH, value=21.09 unit)",RCP_ETCH_02,E341554
PC01,2026-03-08 02:53:54,ERROR,"[E-2011] RF power unstable (LOT=L26001, STEP=CBCMP, value=7.55 unit)",RCP_CBCMP_01,E228547
CMP01,2026-03-08 03:02:38,ERROR,"[E-1023] Chamber pressure high (LOT=L26054, STEP=CBCMP, value=7.36 unit)",RCP_CBCMP_02,
CMP01,2026-03-08 03:24:31,INFO,"[I-5000] Recipe changed by operator (LOT=L26015, STEP=PHOTO, value=4.01 unit)",RCP_PHOTO_04,E253555
CMP02,2026-03-08 03:26:26,INFO,"[I-5000] Recipe changed by operator (LOT=L26039, STEP=ETCH, value=11.54 unit)",RCP_ETCH_04,E674998
CMP02,2026-03-08 03:27:34,WARN,"[W-3306] Pad temperature drift (LOT=L26088, STEP=ETCH, value=10.71 unit)",RCP_ETCH_04,
PC01,2026-03-08 03:35:46,WARN,"[W-3306] Pad temperature drift (LOT=L26023, STEP=PHOTO, value=17.25 unit)",RCP_PHOTO_03,
CMP01,2026-03-08 03:49:04,INFO,"[I-5000] Recipe changed by operator (LOT=L26061, STEP=PC, value=20.57 unit)",RCP_PC_02,
PHO01,2026-03-08 04:22:01,INFO,"[I-5000] Recipe changed by operator (LOT=L26006, STEP=PHOTO, value=6.69 unit)",RCP_PHOTO_04,
CMP02,2026-03-08 04:35:38,ERROR,"[E-1023] Chamber pressure high (LOT=L26036, STEP=RMG, value=23.23 unit)",RCP_RMG_02,E755036
PC01,2026-03-08 04:49:45,INFO,"[I-5000] Recipe changed by operator (LOT=L26093, STEP=RMG, value=2.44 unit)",RCP_RMG_01,
PHO01,2026-03-08 04:50:36,WARN,"[W-3306] Pad temperature drift (LOT=L26081, STEP=RMG, value=1.17 unit)",RCP_RMG_05,
CMP02,2026-03-08 05:12:07,WARN,"[W-3305] Slurry flow low (LOT=L26082, STEP=PHOTO, value=25.0 unit)",RCP_PHOTO_02,
ETC02,2026-03-08 05:26:40,ERROR,"[E-2011] RF power unstable (LOT=L26064, STEP=PC, value=20.57 unit)",RCP_PC_02,
ETC02,2026-03-08 05:37:25,INFO,"[I-5000] Recipe changed by operator (LOT=L26110, STEP=PHOTO, value=3.87 unit)",RCP_PHOTO_05,E542438
PC01,2026-03-08 05:39:41,INFO,"[I-5000] Recipe changed by operator (LOT=L26061, STEP=RMG, value=21.8 unit)",RCP_RMG_01,
CMP01,2026-03-08 05:43:59,WARN,"[W-3306] Pad temperature drift (LOT=L26085, STEP=CBCMP, value=22.83 unit)",RCP_CBCMP_03,E226140
ETC01,2026-03-08 06:02:28,WARN,"[W-3306] Pad temperature drift (LOT=L26000, STEP=CBCMP, value=6.15 unit)",RCP_CBCMP_03,E280107
PC01,2026-03-08 06:03:33,ERROR,"[E-1023] Chamber pressure high (LOT=L26117, STEP=RMG, value=10.11 unit)",RCP_RMG_02,
CMP02,2026-03-08 06:06:40,WARN,"[W-3306] Pad temperature drift (LOT=L26018, STEP=CBCMP, value=13.38 unit)",RCP_CBCMP_05,
PC01,2026-03-08 06:07:36,ERROR,"[E-2011] RF power unstable (LOT=L26052, STEP=CBCMP, value=20.62 unit)",RCP_CBCMP_02,E830263
CMP01,2026-03-08 06:29:59,WARN,"[W-3306] Pad temperature drift (LOT=L26064, STEP=CBCMP, value=13.92 unit)",RCP_CBCMP_03,E803838
CMP02,2026-03-08 06:33:15,ERROR,"[E-4102] Wafer transfer timeout (LOT=L26090, STEP=PHOTO, value=7.82 unit)",RCP_PHOTO_02,
ETC02,2026-03-08 06:33:32,ERROR,"[E-1023] Chamber pressure high (LOT=L26111, STEP=RMG, value=10.17 unit)",RCP_RMG_04,
CMP02,2026-03-08 06:36:36,WARN,"[W-3305] Slurry flow low (LOT=L26070, STEP=PHOTO, value=5.35 unit)",RCP_PHOTO_04,E564085
PHO01,2026-03-08 07:13:42,ERROR,"[E-1023] Chamber pressure high (LOT=L26080, STEP=PC, value=7.29 unit)",RCP_PC_02,
PHO01,2026-03-08 07:28:17,INFO,"[I-5000] Recipe changed by operator (LOT=L26047, STEP=PHOTO, value=16.55 unit)",RCP_PHOTO_05,
CMP02,2026-03-08 07:36:17,ERROR,"[E-1023] Chamber pressure high (LOT=L26012, STEP=ETCH, value=7.36 unit)",RCP_ETCH_02,E442645
PHO01,2026-03-08 07:43:23,ERROR,"[E-2011] RF power unstable (LOT=L26001, STEP=RMG, value=11.11 unit)",RCP_RMG_04,E262707
ETC01,2026-03-08 07:51:28,ERROR,"[E-4102] Wafer transfer timeout (LOT=L26117, STEP=PHOTO, value=15.65 unit)",RCP_PHOTO_02,
CMP02,2026-03-08 07:51:55,ERROR,"[E-2011] RF power unstable (LOT=L26091, STEP=PHOTO, value=7.99 unit)",RCP_PHOTO_02,
PC01,2026-03-08 08:01:57,ERROR,"[E-4102] Wafer transfer timeout (LOT=L26096, STEP=RMG, value=15.45 unit)",RCP_RMG_01,
CMP01,2026-03-08 08:16:15,ERROR,"[E-1023] Chamber pressure high (LOT=L26039, STEP=PHOTO, value=18.72 unit)",RCP_PHOTO_03,E992628
CMP02,2026-03-08 08:17:27,WARN,"[W-3306] Pad temperature drift (LOT=L26008, STEP=CBCMP, value=21.28 unit)",RCP_CBCMP_03,
CMP01,2026-03-08 08:19:05,ERROR,"[E-2011] RF power unstable (LOT=L26104, STEP=PC, value=7.5 unit)",RCP_PC_03,E328671
ETC01,2026-03-08 08:20:33,ERROR,"[E-1023] Chamber pressure high (LOT=L26000, STEP=PHOTO, value=11.25 unit)",RCP_PHOTO_03,
CMP02,2026-03-08 08:24:37,ERROR,"[E-1023] Chamber pressure high (LOT=L26050, STEP=RMG, value=5.19 unit)",RCP_RMG_01,E647284
ETC01,2026-03-08 08:25:59,WARN,"[W-3305] Slurry flow low (LOT=L26037, STEP=PC, value=3.48 unit)",RCP_PC_05,
CMP01,2026-03-08 08:29:41,ERROR,"[E-4102] Wafer transfer timeout (LOT=L26091, STEP=CBCMP, value=24.07 unit)",RCP_CBCMP_03,E990918
CMP01,2026-03-08 08:31:29,ERROR,"[E-2011] RF power unstable (LOT=L26010, STEP=CBCMP, value=4.15 unit)",RCP_CBCMP_02,
ETC01,2026-03-08 08:40:55,WARN,"[W-3306] Pad temperature drift (LOT=L26008, STEP=PC, value=16.24 unit)",RCP_PC_04,
CMP02,2026-03-08 08:59:39,WARN,"[W-3306] Pad temperature drift (LOT=L26078, STEP=PC, value=14.89 unit)",RCP_PC_05,
CMP02,2026-03-08 09:15:07,ERROR,"[E-2011] RF power unstable (LOT=L26002, STEP=ETCH, value=20.6 unit)",RCP_ETCH_04,E589035
PC01,2026-03-08 09:18:20,WARN,"[W-3305] Slurry flow low (LOT=L26092, STEP=PC, value=20.18 unit)",RCP_PC_03,
ETC02,2026-03-08 09:22:20,WARN,"[W-3305] Slurry flow low (LOT=L26082, STEP=PC, value=14.65 unit)",RCP_PC_05,
ETC01,2026-03-08 09:31:17,ERROR,"[E-4102] Wafer transfer timeout (LOT=L26020, STEP=CBCMP, value=1.88 unit)",RCP_CBCMP_01,
ETC02,2026-03-08 09:34:58,ERROR,"[E-2011] RF power unstable (LOT=L26036, STEP=PHOTO, value=4.33 unit)",RCP_PHOTO_03,
ETC01,2026-03-08 09:45:17,WARN,"[W-3306] Pad temperature drift (LOT=L26086, STEP=CBCMP, value=24.47 unit)",RCP_CBCMP_05,
CMP02,2026-03-08 09:57:04,ERROR,"[E-2011] RF power unstable (LOT=L26032, STEP=RMG, value=8.62 unit)",RCP_RMG_03,
CMP01,2026-03-08 10:02:20,ERROR,"[E-1023] Chamber pressure high (LOT=L26004, STEP=ETCH, value=21.15 unit)",RCP_ETCH_02,
ETC02,2026-03-08 10:18:12,ERROR,"[E-1023] Chamber pressure high (LOT=L26100, STEP=PHOTO, value=15.93 unit)",RCP_PHOTO_03,
ETC01,2026-03-08 10:33:23,INFO,"[I-5000] Recipe changed by operator (LOT=L26003, STEP=PHOTO, value=18.42 unit)",RCP_PHOTO_01,E606085
PHO01,2026-03-08 10:46:28,INFO,"[I-5000] Recipe changed by operator (LOT=L26116, STEP=CBCMP, value=13.52 unit)",RCP_CBCMP_03,
CMP01,2026-03-08 11:46:08,ERROR,"[E-2011] RF power unstable (LOT=L26052, STEP=PHOTO, value=10.09 unit)",RCP_PHOTO_01,
ETC02,2026-03-08 11:54:24,ERROR,"[E-2011] RF power unstable (LOT=L26074, STEP=ETCH, value=24.42 unit)",RCP_ETCH_05,
CMP02,2026-03-08 12:05:03,ERROR,"[E-1023] Chamber pressure high (LOT=L26071, STEP=RMG, value=3.76 unit)",RCP_RMG_05,
PHO01,2026-03-08 12:32:34,WARN,"[W-3306] Pad temperature drift (LOT=L26097, STEP=ETCH, value=15.38 unit)",RCP_ETCH_02,
CMP02,2026-03-08 12:33:03,WARN,"[W-3305] Slurry flow low (LOT=L26086, STEP=PC, value=7.22 unit)",RCP_PC_02,
ETC02,2026-03-08 13:09:08,ERROR,"[E-4102] Wafer transfer timeout (LOT=L26056, STEP=RMG, value=10.29 unit)",RCP_RMG_02,
CMP01,2026-03-08 13:17:37,WARN,"[W-3305] Slurry flow low (LOT=L26069, STEP=CBCMP, value=20.54 unit)",RCP_CBCMP_04,
CMP01,2026-03-08 13:20:55,ERROR,"[E-1023] Chamber pressure high (LOT=L26024, STEP=PHOTO, value=11.37 unit)",RCP_PHOTO_03,
ETC01,2026-03-08 13:32:41,ERROR,"[E-1023] Chamber pressure high (LOT=L26004, STEP=PHOTO, value=18.92 unit)",RCP_PHOTO_03,E438947
ETC02,2026-03-08 13:32:59,INFO,"[I-5000] Recipe changed by operator (LOT=L26051, STEP=CBCMP, value=9.66 unit)",RCP_CBCMP_02,
ETC02,2026-03-08 13:47:24,ERROR,"[E-4102] Wafer transfer timeout (LOT=L26111, STEP=PHOTO, value=11.96 unit)",RCP_PHOTO_05,
ETC02,2026-03-08 13:57:34,ERROR,"[E-4102] Wafer transfer timeout (LOT=L26084, STEP=PHOTO, value=1.27 unit)",RCP_PHOTO_05,
ETC01,2026-03-08 14:01:31,ERROR,"[E-1023] Chamber pressure high (LOT=L26110, STEP=PHOTO, value=21.97 unit)",RCP_PHOTO_03,
PHO01,2026-03-08 14:05:53,ERROR,"[E-1023] Chamber pressure high (LOT=L26056, STEP=PC, value=10.14 unit)",RCP_PC_04,
ETC02,2026-03-08 14:11:26,ERROR,"[E-1023] Chamber pressure high (LOT=L26033, STEP=PHOTO, value=12.37 unit)",RCP_PHOTO_03,E881518
PHO01,2026-03-08 14:12:10,WARN,"[W-3305] Slurry flow low (LOT=L26079, STEP=CBCMP, value=15.22 unit)",RCP_CBCMP_04,E573714
CMP01,2026-03-08 14:13:34,WARN,"[W-3306] Pad temperature drift (LOT=L26114, STEP=PHOTO, value=3.88 unit)",RCP_PHOTO_04,E897799
PHO01,2026-03-08 14:20:30,WARN,"[W-3305] Slurry flow low (LOT=L26023, STEP=PHOTO, value=18.38 unit)",RCP_PHOTO_01,E527045
PHO01,2026-03-08 14:22:53,INFO,"[I-5000] Recipe changed by operator (LOT=L26074, STEP=PHOTO, value=24.35 unit)",RCP_PHOTO_02,
ETC01,2026-03-08 14:23:47,WARN,"[W-3305] Slurry flow low (LOT=L26065, STEP=ETCH, value=10.15 unit)",RCP_ETCH_01,
PC01,2026-03-08 14:26:35,WARN,"[W-3306] Pad temperature drift (LOT=L26007, STEP=ETCH, value=4.9 unit)",RCP_ETCH_04,E996078
CMP01,2026-03-08 14:33:25,INFO,"[I-5000] Recipe changed by operator (LOT=L26065, STEP=PHOTO, value=15.19 unit)",RCP_PHOTO_05,
CMP02,2026-03-08 14:40:51,INFO,"[I-5000] Recipe changed by operator (LOT=L26067, STEP=RMG, value=16.23 unit)",RCP_RMG_05,
ETC02,2026-03-08 14:48:22,ERROR,"[E-1023] Chamber pressure high (LOT=L26044, STEP=PHOTO, value=11.44 unit)",RCP_PHOTO_03,E913638
PHO01,2026-03-08 14:58:47,ERROR,"[E-2011] RF power unstable (LOT=L26091, STEP=RMG, value=13.88 unit)",RCP_RMG_02,E363158
ETC01,2026-03-08 14:59:00,INFO,"[I-5000] Recipe changed by operator (LOT=L26054, STEP=PC, value=12.97 unit)",RCP_PC_01,E581311
ETC01,2026-03-08 15:13:34,ERROR,"[E-4102] Wafer transfer timeout (LOT=L26056, STEP=PHOTO, value=15.17 unit)",RCP_PHOTO_01,
CMP01,2026-03-08 15:31:13,ERROR,"[E-1023] Chamber pressure high (LOT=L26111, STEP=ETCH, value=14.03 unit)",RCP_ETCH_04,E128265
CMP01,2026-03-08 15:45:02,WARN,"[W-3305] Slurry flow low (LOT=L26056, STEP=CBCMP, value=11.63 unit)",RCP_CBCMP_01,E850461
PHO01,2026-03-08 15:46:39,ERROR,"[E-1023] Chamber pressure high (LOT=L26072, STEP=RMG, value=24.78 unit)",RCP_RMG_02,E119415
ETC02,2026-03-08 15:47:13,ERROR,"[E-1023] Chamber pressure high (LOT=L26102, STEP=ETCH, value=8.89 unit)",RCP_ETCH_05,E898926
ETC02,2026-03-08 15:53:22,ERROR,"[E-2011] RF power unstable (LOT=L26028, STEP=PHOTO, value=18.88 unit)",RCP_PHOTO_02,E449759
PC01,2026-03-08 16:03:25,ERROR,"[E-4102] Wafer transfer timeout (LOT=L26055, STEP=ETCH, value=21.49 unit)",RCP_ETCH_02,
PC01,2026-03-08 16:21:13,ERROR,"[E-2011] RF power unstable (LOT=L26104, STEP=PC, value=0.65 unit)",RCP_PC_02,
PC01,2026-03-08 17:01:27,WARN,"[W-3305] Slurry flow low (LOT=L26037, STEP=ETCH, value=8.38 unit)",RCP_ETCH_01,E703231
PC01,2026-03-08 17:16:27,ERROR,"[E-4102] Wafer transfer timeout (LOT=L26067, STEP=CBCMP, value=7.5 unit)",RCP_CBCMP_05,
CMP02,2026-03-08 17:28:23,ERROR,"[E-1023] Chamber pressure high (LOT=L26026, STEP=RMG, value=4.52 unit)",RCP_RMG_01,E292736
CMP02,2026-03-08 17:37:36,WARN,"[W-3305] Slurry flow low (LOT=L26010, STEP=RMG, value=6.12 unit)",RCP_RMG_03,
CMP02,2026-03-08 17:55:46,ERROR,"[E-1023] Chamber pressure high (LOT=L26111, STEP=PHOTO, value=1.94 unit)",RCP_PHOTO_03,
CMP01,2026-03-08 18:13:28,ERROR,"[E-4102] Wafer transfer timeout (LOT=L26049, STEP=PC, value=16.64 unit)",RCP_PC_03,
CMP01,2026-03-08 18:19:16,ERROR,"[E-4102] Wafer transfer timeout (LOT=L26026, STEP=RMG, value=13.91 unit)",RCP_RMG_04,
PHO01,2026-03-08 18:27:19,WARN,"[W-3306] Pad temperature drift (LOT=L26110, STEP=PC, value=14.36 unit)",RCP_PC_05,E576872
PC01,2026-03-08 18:28:17,WARN,"[W-3306] Pad temperature drift (LOT=L26089, STEP=PHOTO, value=15.49 unit)",RCP_PHOTO_02,E999715
PHO01,2026-03-08 18:35:51,ERROR,"[E-4102] Wafer transfer timeout (LOT=L26034, STEP=RMG, value=8.64 unit)",RCP_RMG_02,
CMP02,2026-03-08 18:42:18,ERROR,"[E-1023] Chamber pressure high (LOT=L26113, STEP=RMG, value=15.78 unit)",RCP_RMG_04,
ETC01,2026-03-08 19:03:13,INFO,"[I-5000] Recipe changed by operator (LOT=L26110, STEP=RMG, value=8.72 unit)",RCP_RMG_01,
