TIMESTAMP,EQP_ID,S001,S002,S003,S004,S005,S006,S007,S008,S009,S010,S011,S012,S013,S014,S015,S016,S017,S018,S019,S020
2026-03-05 05:00:00,ETC01,57.977,43.854,48.572,46.144,47.563,48.341,47.047,46.234,61.868,50.124,44.585,49.123,54.029,44.429,53.271,51.862,43.169,39.763,43.328,48.989
2026-03-05 05:30:00,ETC01,57.963,43.914,48.555,46.126,47.517,48.364,47.071,46.23,61.87,50.119,44.665,49.071,54.114,44.433,53.377,51.763,43.196,39.694,43.37,49.016
2026-03-05 06:00:00,ETC01,57.954,43.934,48.596,46.141,47.588,48.281,47.043,46.289,61.819,50.164,44.706,49.085,54.066,44.394,53.378,51.783,43.278,39.627,43.33,48.975
2026-03-05 06:30:00,ETC01,57.921,43.825,48.58,46.184,47.491,48.295,47.001,46.237,61.788,50.134,44.766,49.094,54.137,44.331,53.34,51.811,43.263,39.689,43.328,48.946
2026-03-05 07:00:00,ETC01,57.862,43.752,48.697,46.2,47.468,48.241,47.107,46.265,61.8,50.093,44.72,49.1,54.157,44.424,53.296,51.719,43.215,39.758,43.207,49.028
2026-03-05 07:30:00,ETC01,57.869,43.744,48.591,46.192,47.448,48.287,47.11,46.24,61.821,50.235,44.686,49.045,54.164,44.376,53.277,51.716,43.175,39.719,43.226,49.0
2026-03-05 08:00:00,ETC01,57.871,43.808,48.535,46.17,47.379,48.307,,46.33,61.816,50.314,44.728,49.068,54.237,44.313,53.253,51.735,,39.664,43.209,48.91
2026-03-05 08:30:00,ETC01,57.813,43.77,48.507,46.139,47.46,48.251,47.064,46.368,61.932,50.339,44.715,48.989,54.185,44.33,53.292,51.744,43.195,39.773,43.14,48.999
2026-03-05 09:00:00,ETC01,57.865,43.727,48.569,46.098,47.496,48.317,47.026,46.327,61.869,50.417,44.651,48.944,54.166,44.304,53.274,51.701,43.268,39.809,43.056,49.023
2026-03-05 09:30:00,ETC01,57.942,43.659,48.509,46.052,47.44,48.278,46.946,46.389,61.884,50.568,44.646,48.855,54.089,44.265,53.23,51.674,43.304,39.782,43.167,48.996
2026-03-05 10:00:00,ETC01,57.919,43.641,48.576,46.03,47.36,48.177,46.963,46.438,61.797,50.602,44.62,48.804,54.146,44.309,53.216,51.684,43.223,39.766,43.135,48.888
2026-03-05 10:30:00,ETC01,57.851,43.573,48.545,46.041,47.363,48.258,46.959,46.356,61.799,50.583,44.707,48.853,54.101,44.218,53.258,51.642,43.176,39.749,43.126,49.011
2026-03-05 11:00:00,ETC01,57.795,43.523,48.627,46.104,47.417,48.252,46.938,46.391,61.843,50.581,44.659,48.92,53.992,44.197,53.298,51.569,43.172,39.737,43.125,48.921
2026-03-05 11:30:00,ETC01,57.798,43.509,48.593,46.124,47.457,48.298,46.832,46.372,61.794,50.548,44.63,48.95,53.922,44.233,53.356,51.595,43.225,39.782,43.103,49.004
2026-03-05 12:00:00,ETC01,57.868,43.624,48.712,46.179,47.478,48.219,46.803,46.366,61.773,50.52,44.648,48.924,54.01,44.202,53.356,51.603,43.194,39.865,42.992,49.017
2026-03-05 12:30:00,ETC01,57.894,43.551,48.741,46.071,47.483,48.211,46.777,46.413,61.858,50.564,44.624,48.924,54.084,44.19,53.321,51.632,43.25,39.843,42.951,49.068
2026-03-05 13:00:00,ETC01,57.901,43.61,48.812,45.985,47.485,48.175,46.719,,61.869,50.564,44.728,48.952,54.09,44.172,53.445,51.644,43.222,39.823,42.984,49.045
2026-03-05 13:30:00,ETC01,57.971,43.581,48.883,46.052,47.573,48.118,46.781,46.315,61.833,50.571,44.648,48.921,54.049,44.119,53.519,51.582,43.291,39.81,43.077,49.079
2026-03-05 14:00:00,ETC01,57.981,43.6,48.911,46.08,47.633,48.165,46.809,46.298,61.757,50.583,44.702,48.89,54.003,44.18,53.471,51.612,,39.832,43.075,49.075
2026-03-05 14:30:00,ETC01,57.981,43.51,48.831,46.123,47.611,48.187,46.902,46.353,61.708,50.54,44.649,48.796,54.009,44.119,53.52,51.704,43.396,39.887,42.968,49.141
2026-03-05 15:00:00,ETC01,57.849,43.642,48.692,46.122,47.618,48.259,46.901,46.381,61.709,50.425,44.583,48.859,54.049,44.112,53.431,51.697,43.307,39.866,42.986,49.089
2026-03-05 15:30:00,ETC01,57.872,43.64,48.57,46.124,47.617,48.209,46.929,46.366,61.658,50.462,44.6,48.88,53.969,44.223,53.42,51.639,43.346,39.91,42.908,49.109
2026-03-05 16:00:00,ETC01,57.886,43.574,48.592,46.188,47.618,48.172,47.046,46.259,61.669,50.384,44.522,48.989,54.093,44.236,53.382,51.724,43.433,39.949,42.916,49.117
2026-03-05 16:30:00,ETC01,57.844,43.61,48.586,46.179,47.545,48.115,47.168,46.28,61.756,50.459,44.546,48.971,54.134,44.285,53.343,51.667,43.483,40.01,42.921,49.199
2026-03-05 17:00:00,ETC01,57.86,43.552,48.586,46.112,47.517,48.195,47.115,46.232,61.727,50.368,44.556,48.955,54.079,44.274,53.304,51.587,43.433,40.086,43.008,49.298
2026-03-05 17:30:00,ETC01,57.876,43.561,48.625,46.143,47.577,48.255,47.032,46.267,61.636,50.41,44.511,48.995,54.131,44.365,53.285,51.606,43.326,39.998,,49.288
2026-03-05 18:00:00,ETC01,57.851,43.556,48.69,46.25,47.534,48.169,47.081,46.307,61.806,50.342,44.406,48.891,54.175,44.447,53.165,51.65,43.458,39.942,42.983,49.281
2026-03-05 18:30:00,ETC01,57.891,43.561,48.76,46.312,47.599,48.228,47.008,46.289,61.815,50.403,44.462,48.782,54.082,44.537,53.116,51.761,43.531,39.988,42.989,49.184
2026-03-05 19:00:00,ETC01,57.934,43.566,48.863,46.345,47.702,48.183,46.963,46.335,61.77,50.407,44.425,48.75,54.129,44.358,53.201,51.691,43.562,39.972,43.017,49.147
2026-03-05 19:30:00,ETC01,57.929,43.698,48.866,46.379,47.671,48.151,46.956,46.38,61.761,50.414,44.485,48.783,54.176,44.368,53.125,51.663,43.646,39.953,43.0,49.151
2026-03-05 20:00:00,ETC01,57.997,43.806,48.95,46.356,47.678,48.145,46.87,46.306,61.748,50.367,44.402,48.725,54.142,44.357,53.21,51.654,43.632,39.958,42.947,49.25
2026-03-05 20:30:00,ETC01,57.949,43.865,48.9,46.272,47.743,48.093,46.822,46.207,61.825,50.462,44.352,48.802,54.141,44.297,53.17,51.54,43.566,39.957,42.929,49.288
2026-03-05 21:00:00,ETC01,57.862,43.847,48.942,46.313,47.687,48.085,46.781,46.206,61.795,50.412,44.45,48.762,54.078,44.333,53.136,51.557,43.624,39.955,42.825,
2026-03-05 21:30:00,ETC01,57.861,43.942,48.91,46.306,47.609,48.131,46.718,46.108,61.733,50.343,44.502,48.857,54.063,44.408,53.229,51.491,43.511,39.895,42.817,49.397
2026-03-05 22:00:00,ETC01,57.829,43.948,48.936,46.308,47.75,48.185,46.671,46.121,61.646,50.439,44.475,48.794,54.048,44.343,53.191,51.443,43.467,39.907,42.935,49.41
2026-03-05 22:30:00,ETC01,57.814,44.091,48.912,46.258,47.785,48.204,46.63,46.072,61.656,50.43,44.541,48.784,54.071,44.347,53.286,51.37,43.47,39.914,42.934,49.406
2026-03-05 23:00:00,ETC01,57.921,44.113,48.876,46.347,47.755,48.242,46.743,46.124,61.608,50.308,44.593,48.847,54.092,44.395,53.369,51.385,43.484,39.915,42.82,49.459
2026-03-05 23:30:00,ETC01,58.087,44.186,48.739,46.4,47.8,48.193,46.625,46.129,61.615,50.283,44.615,48.79,54.1,44.392,53.337,51.389,43.5,39.989,42.808,49.47
2026-03-06 00:00:00,ETC01,58.072,44.21,48.695,46.392,47.81,48.168,46.666,,61.608,50.343,44.586,48.791,54.049,44.323,53.341,51.401,43.574,39.903,42.879,49.427
2026-03-06 00:30:00,ETC01,58.016,44.163,48.759,46.36,47.887,48.102,46.65,46.207,61.643,50.362,44.488,48.725,54.022,44.35,53.309,51.356,43.484,39.808,42.931,49.374
2026-03-06 01:00:00,ETC01,58.037,44.164,48.797,46.351,47.888,47.991,46.683,46.242,61.746,50.326,44.45,48.827,54.028,44.363,53.331,51.364,43.553,39.74,42.904,49.386
2026-03-06 01:30:00,ETC01,58.095,44.188,48.739,46.392,47.817,47.962,46.669,46.294,61.723,50.291,44.527,48.845,54.004,44.337,53.268,51.283,43.572,39.643,42.92,
2026-03-06 02:00:00,ETC01,58.059,44.217,48.829,46.304,47.891,47.995,46.684,46.181,61.738,50.168,44.575,48.828,53.934,44.285,53.266,51.273,43.598,39.559,42.78,49.528
2026-03-06 02:30:00,ETC01,58.159,44.234,48.884,46.318,47.918,48.052,46.649,46.2,61.75,50.201,44.542,48.867,53.964,44.248,53.271,51.232,43.611,39.572,42.822,49.447
2026-03-06 03:00:00,ETC01,58.139,44.199,48.957,46.357,47.841,48.112,46.645,46.179,61.726,50.192,44.532,48.836,54.075,44.294,53.118,51.193,43.627,39.528,42.767,49.397
2026-03-06 03:30:00,ETC01,58.125,44.195,48.928,46.394,47.906,48.232,46.721,46.181,61.719,50.136,44.586,48.705,54.076,44.318,53.102,51.174,43.701,39.545,42.65,49.239
2026-03-06 04:00:00,ETC01,58.201,44.231,48.972,46.416,47.977,48.282,46.857,46.288,61.714,50.218,44.546,48.761,54.071,44.296,53.084,51.175,43.739,39.595,42.634,49.182
2026-03-06 04:30:00,ETC01,58.103,44.181,48.974,46.418,47.996,48.28,46.893,46.299,61.668,50.137,44.545,48.804,54.14,44.257,53.002,51.263,43.818,39.65,42.617,49.17
2026-03-06 05:00:00,ETC01,58.123,44.12,49.018,46.505,47.974,48.273,46.914,46.274,61.697,50.108,44.483,48.782,54.099,44.203,53.006,51.205,43.752,39.643,42.637,49.114
2026-03-06 05:30:00,ETC01,58.093,44.052,49.044,46.484,47.88,48.253,46.897,46.294,61.702,50.09,44.496,48.869,54.039,44.186,53.068,51.164,43.718,39.7,42.556,49.169
2026-03-06 06:00:00,ETC01,58.177,44.019,49.072,46.594,47.923,48.322,46.868,46.294,61.752,50.084,44.501,48.929,54.067,44.214,52.957,51.253,43.726,39.603,42.561,49.073
2026-03-06 06:30:00,ETC01,58.257,44.063,49.055,46.62,48.008,48.385,46.826,46.306,61.725,50.087,44.504,48.887,54.077,44.236,52.996,51.279,43.694,39.715,42.626,49.032
2026-03-06 07:00:00,ETC01,58.255,44.107,49.11,46.562,47.976,48.41,46.834,46.286,61.695,50.02,44.459,48.994,54.213,44.211,53.042,51.288,43.858,39.68,42.668,49.097
2026-03-06 07:30:00,ETC01,58.24,44.131,49.161,46.523,48.062,48.391,46.804,46.204,61.724,50.149,44.505,48.978,54.138,44.259,53.115,51.314,43.876,39.633,42.578,49.22
2026-03-06 08:00:00,ETC01,58.253,44.145,49.18,46.524,48.06,48.369,46.757,45.987,61.752,50.129,44.484,48.973,54.115,44.294,53.128,51.347,43.818,39.604,42.564,49.169
2026-03-06 08:30:00,ETC01,58.082,44.137,49.038,46.584,48.089,48.371,46.745,45.992,61.723,50.116,44.503,48.952,54.08,44.316,53.169,51.174,43.776,39.559,42.557,49.186
2026-03-06 09:00:00,ETC01,58.127,44.083,48.963,46.59,48.104,48.428,46.725,46.032,61.705,50.086,44.543,48.998,54.088,44.35,53.206,51.184,43.866,39.501,42.54,49.183
2026-03-06 09:30:00,ETC01,58.129,44.116,49.0,46.568,48.013,48.379,46.689,46.122,61.691,50.166,44.603,48.964,54.112,44.335,53.171,51.12,43.874,39.619,42.588,49.241
2026-03-06 10:00:00,ETC01,58.164,44.104,49.113,46.539,48.064,48.484,46.741,46.21,61.682,50.182,,48.973,54.082,44.299,53.195,51.239,43.91,39.632,42.637,49.161
2026-03-06 10:30:00,ETC01,58.229,44.12,49.119,46.551,48.086,48.512,46.853,46.233,61.685,50.235,44.811,49.091,54.047,44.256,53.261,51.238,43.965,39.651,42.514,49.174
2026-03-06 11:00:00,ETC01,58.218,44.204,49.216,46.442,48.119,48.466,46.95,46.176,61.689,50.273,44.837,48.967,54.086,44.252,53.324,51.247,43.904,39.594,42.608,49.172
2026-03-06 11:30:00,ETC01,58.221,44.213,49.276,46.48,48.069,48.512,46.971,46.186,61.681,50.308,44.687,48.975,54.06,44.152,53.438,51.185,43.895,39.592,42.523,49.194
2026-03-06 12:00:00,ETC01,58.145,44.15,49.302,46.483,48.134,48.449,47.02,46.246,61.787,50.227,44.629,49.005,54.106,44.168,53.475,51.221,43.797,39.455,42.485,49.153
2026-03-06 12:30:00,ETC01,58.069,44.185,49.353,46.455,48.105,48.505,46.943,46.216,61.643,50.191,44.704,48.898,54.129,44.199,53.364,51.124,43.88,39.526,42.455,49.207
2026-03-06 13:00:00,ETC01,58.135,44.193,49.366,46.486,48.103,48.504,47.036,46.26,61.626,50.311,44.624,48.996,54.077,44.171,53.338,51.178,43.868,39.578,42.488,49.142
2026-03-06 13:30:00,ETC01,58.118,44.247,49.371,46.461,48.012,48.429,47.022,46.315,61.619,50.317,44.654,49.046,53.98,44.154,53.333,51.045,43.844,39.517,42.504,49.139
2026-03-06 14:00:00,ETC01,58.088,44.253,49.245,46.508,48.076,48.338,47.022,46.231,61.693,50.332,44.761,49.117,54.053,44.148,53.327,51.044,43.851,39.53,42.499,49.156
2026-03-06 14:30:00,ETC01,58.123,44.36,49.128,46.575,48.144,48.192,47.096,46.274,61.658,50.389,44.772,49.194,54.084,44.122,53.367,51.074,43.886,39.423,42.526,49.139
2026-03-06 15:00:00,ETC01,58.134,44.404,49.192,46.604,48.025,48.151,47.179,46.255,61.726,50.335,44.767,49.193,,44.079,53.352,50.969,43.842,39.523,42.573,49.184
2026-03-06 15:30:00,ETC01,58.136,44.407,49.308,46.558,47.983,48.151,,46.312,61.643,50.249,44.741,49.219,53.969,44.065,53.348,51.018,43.873,39.65,42.531,49.209
2026-03-06 16:00:00,ETC01,58.093,44.31,49.322,46.604,47.956,48.185,47.057,46.253,61.591,50.285,44.801,49.243,53.96,44.109,53.444,51.042,43.839,39.586,42.516,49.11
2026-03-06 16:30:00,ETC01,58.048,44.337,49.361,46.602,47.96,48.207,47.041,46.278,61.624,50.258,44.783,49.2,54.022,44.043,53.264,50.979,43.848,39.566,42.586,49.101
2026-03-06 17:00:00,ETC01,57.891,44.269,49.298,46.65,48.003,48.187,47.149,46.371,61.595,50.283,44.738,49.145,54.073,44.077,53.278,50.937,43.927,39.583,42.558,49.106
2026-03-06 17:30:00,ETC01,57.892,44.381,49.278,46.662,47.973,48.17,47.203,46.285,61.59,50.259,44.706,49.156,54.103,44.073,53.21,50.98,43.923,39.524,42.619,49.168
2026-03-06 18:00:00,ETC01,57.868,44.402,49.245,46.579,48.026,48.151,47.156,46.333,61.673,50.356,44.645,49.105,53.935,44.153,53.264,51.053,43.953,39.563,42.609,49.182
2026-03-06 18:30:00,ETC01,57.902,44.396,49.176,46.494,47.965,48.18,47.118,46.318,61.674,50.365,44.698,49.093,53.894,44.114,53.227,51.026,43.958,39.506,42.6,49.079
2026-03-06 19:00:00,ETC01,57.991,44.531,49.143,46.493,47.987,48.203,47.114,46.292,61.704,50.35,44.682,49.078,53.882,44.075,53.24,51.185,43.938,39.512,42.569,49.148
2026-03-06 19:30:00,ETC01,58.017,44.552,49.122,46.426,48.013,48.16,47.084,46.33,61.724,50.404,44.668,49.045,53.86,44.07,53.237,51.225,43.951,39.527,42.531,49.144
2026-03-06 20:00:00,ETC01,58.069,44.475,49.09,46.373,48.007,48.108,47.1,46.303,61.764,50.501,44.696,49.096,53.831,44.115,53.326,51.258,43.82,39.559,42.537,49.161
2026-03-06 20:30:00,ETC01,58.075,44.524,49.051,46.39,48.014,48.122,47.084,46.265,61.723,50.49,44.669,49.162,53.769,44.04,53.266,51.24,43.745,39.53,42.471,49.202
2026-03-06 21:00:00,ETC01,58.182,44.476,49.089,46.44,48.102,48.173,47.072,46.313,61.71,50.598,44.715,49.17,53.731,44.061,53.275,51.222,43.681,39.69,42.579,49.234
2026-03-06 21:30:00,ETC01,58.184,44.43,49.106,46.449,48.195,48.27,47.08,46.388,61.899,50.573,44.631,49.039,53.801,43.877,53.278,51.283,43.626,39.67,42.491,49.122
2026-03-06 22:00:00,ETC01,,44.34,49.073,46.444,48.182,48.326,47.113,46.481,61.918,50.568,,49.04,53.825,43.821,53.32,51.318,43.647,39.593,42.509,49.044
2026-03-06 22:30:00,ETC01,58.234,44.379,48.989,46.404,48.188,48.331,47.127,46.481,61.868,50.618,44.629,49.027,53.915,43.823,53.359,51.363,43.559,39.616,42.377,49.111
2026-03-06 23:00:00,ETC01,58.281,44.321,49.048,46.371,48.181,48.351,47.193,46.511,61.787,50.663,44.744,49.033,53.935,43.836,53.362,51.329,43.576,39.472,42.326,49.139
2026-03-06 23:30:00,ETC01,58.26,44.427,49.069,46.348,48.18,48.399,47.267,46.618,61.74,50.614,44.702,49.068,54.024,43.792,53.404,51.266,43.583,39.507,42.273,49.076
2026-03-07 00:00:00,ETC01,58.305,44.439,49.229,46.34,48.177,48.499,47.308,46.523,61.784,50.549,44.724,49.059,54.024,43.758,53.426,51.261,43.576,39.46,42.146,49.122
2026-03-07 00:30:00,ETC01,58.276,44.485,49.165,46.35,48.119,48.597,47.329,46.531,61.804,50.585,44.814,49.137,54.021,43.781,53.383,51.186,43.53,39.39,42.119,49.089
2026-03-07 01:00:00,ETC01,58.277,44.468,49.25,46.306,48.166,48.531,47.389,46.614,61.813,50.684,44.873,49.098,54.057,43.726,53.425,51.231,43.46,39.35,42.152,49.069
2026-03-07 01:30:00,ETC01,58.255,44.452,49.24,46.273,48.265,48.467,47.398,46.613,61.77,50.737,44.887,49.185,54.018,43.678,53.459,51.278,43.464,39.24,42.261,49.079
2026-03-07 02:00:00,ETC01,58.353,44.382,49.308,46.369,48.335,48.465,47.445,46.599,61.683,50.739,44.9,49.157,54.032,43.698,53.401,51.241,43.46,39.276,42.212,49.003
2026-03-07 02:30:00,ETC01,58.339,44.386,49.218,46.407,48.353,48.43,47.419,46.66,61.586,50.707,44.835,49.218,54.143,43.805,53.39,51.365,43.403,39.237,42.289,48.964
2026-03-07 03:00:00,ETC01,58.412,44.403,49.26,46.415,48.38,48.407,47.456,46.755,61.521,50.662,44.872,49.263,54.142,43.78,53.3,51.322,43.396,39.216,42.295,48.935
2026-03-07 03:30:00,ETC01,58.499,44.542,49.259,46.304,48.446,48.409,47.547,46.672,61.479,50.693,44.9,49.25,54.263,43.815,53.288,51.257,43.386,39.121,42.329,48.926
2026-03-07 04:00:00,ETC01,58.407,,49.17,46.287,48.428,48.368,47.525,46.665,61.477,50.738,44.877,49.241,54.328,43.807,53.272,51.32,43.416,39.136,42.316,48.946
2026-03-07 04:30:00,ETC01,58.417,44.54,49.17,46.255,48.465,48.431,47.502,46.785,61.394,50.676,44.801,49.244,54.331,43.67,53.268,51.288,43.412,39.112,42.293,48.877
2026-03-07 05:00:00,ETC01,58.468,44.571,49.138,46.258,48.405,48.362,47.461,46.805,61.45,50.657,44.704,49.286,54.349,43.652,53.317,51.307,43.443,39.138,42.31,48.853
2026-03-07 05:30:00,ETC01,58.516,44.472,49.16,46.265,48.461,48.285,47.387,46.769,61.586,50.719,44.675,49.241,54.423,43.659,53.278,51.198,43.441,39.13,42.295,48.874
2026-03-07 06:00:00,ETC01,58.577,44.478,49.165,46.257,48.456,48.196,47.414,46.773,61.715,50.723,44.727,49.296,54.453,43.705,53.248,51.278,43.424,39.108,42.211,48.809
2026-03-07 06:30:00,ETC01,58.575,44.346,49.107,46.24,48.413,48.194,47.42,46.817,61.667,50.75,44.635,49.379,54.469,43.623,53.206,51.19,43.558,39.173,42.19,48.842
2026-03-07 07:00:00,ETC01,,44.37,49.174,46.304,48.431,48.116,47.45,46.811,61.648,50.773,44.611,49.362,54.429,43.581,53.165,51.182,43.529,39.139,42.151,48.71
2026-03-07 07:30:00,ETC01,58.551,44.432,49.265,46.288,48.48,48.119,47.426,46.749,61.56,50.741,44.629,49.45,54.429,43.486,53.136,51.074,43.497,39.058,42.064,48.708
2026-03-07 08:00:00,ETC01,58.588,44.476,49.294,46.25,48.64,48.194,47.473,46.777,61.468,,44.686,49.439,54.41,43.545,53.123,51.01,43.551,39.145,42.019,48.665
2026-03-07 08:30:00,ETC01,58.709,44.442,49.282,46.275,48.67,48.235,47.449,46.713,61.608,50.597,44.751,49.328,54.355,43.652,53.066,51.01,43.604,39.171,42.016,48.69
2026-03-07 09:00:00,ETC01,58.631,44.335,49.243,46.379,48.712,48.13,47.367,46.738,61.604,50.667,44.797,49.351,54.401,43.708,53.065,51.178,43.628,39.283,41.962,48.656
2026-03-07 09:30:00,ETC01,58.579,44.271,49.276,46.405,48.797,48.068,47.351,46.817,61.549,50.655,44.841,49.191,54.314,43.718,53.033,51.158,43.638,39.286,41.91,48.679
2026-03-07 10:00:00,ETC01,58.498,44.377,49.154,46.423,48.923,48.028,47.333,46.683,61.652,50.768,44.84,49.157,,43.751,53.018,51.154,43.638,39.309,41.886,48.746
2026-03-07 10:30:00,ETC01,58.478,44.289,49.113,46.429,49.038,48.046,47.402,46.696,61.721,50.809,44.815,49.169,54.34,43.807,53.032,51.07,43.713,39.35,41.926,48.813
2026-03-07 11:00:00,ETC01,58.484,44.288,49.177,46.315,49.069,48.079,47.422,46.823,61.686,50.768,44.771,49.133,54.36,43.754,53.051,51.103,43.715,39.335,41.895,48.776
2026-03-07 11:30:00,ETC01,58.501,44.265,49.147,46.359,,48.104,47.432,46.798,61.648,50.662,44.759,49.028,54.449,43.771,52.975,51.117,43.72,39.294,41.976,48.793
2026-03-07 12:00:00,ETC01,58.474,44.26,49.129,46.39,48.888,48.209,47.477,46.757,61.744,50.702,44.808,49.113,54.459,43.801,52.928,51.208,43.726,39.243,42.032,48.734
2026-03-07 12:30:00,ETC01,58.485,44.241,49.16,46.415,48.818,48.171,47.461,46.78,61.764,50.499,44.765,49.173,54.492,43.79,52.883,51.246,43.681,39.213,42.096,48.735
2026-03-07 13:00:00,ETC01,58.401,44.268,49.189,46.331,48.889,48.106,47.491,46.916,61.789,50.51,44.75,49.17,54.511,43.829,52.779,51.275,43.889,39.096,42.141,48.634
2026-03-07 13:30:00,ETC01,58.41,44.229,49.179,46.344,48.866,48.163,47.514,47.042,61.697,50.52,44.634,49.131,54.47,43.778,52.744,51.239,43.87,39.115,42.126,48.739
2026-03-07 14:00:00,ETC01,58.421,44.325,49.159,46.369,48.828,48.183,47.509,46.989,61.675,50.506,44.593,49.075,54.447,43.654,52.749,51.249,43.927,39.205,42.203,48.696
2026-03-07 14:30:00,ETC01,58.431,44.287,49.122,46.348,48.903,47.939,47.35,47.036,61.708,50.518,44.586,49.102,54.536,43.519,52.727,51.279,43.999,39.187,42.14,48.744
2026-03-07 15:00:00,ETC01,58.553,44.383,49.096,46.308,48.819,47.984,47.384,46.931,61.714,50.382,44.569,49.16,54.414,43.605,52.751,51.272,44.06,39.203,42.143,48.842
2026-03-07 15:30:00,ETC01,58.49,44.272,49.138,46.322,48.747,48.038,47.46,46.948,61.715,50.434,44.573,49.173,54.479,43.574,52.769,51.171,44.072,39.143,42.24,48.847
2026-03-07 16:00:00,ETC01,58.485,44.23,49.07,46.313,48.674,48.079,47.488,46.902,61.768,50.482,44.681,49.117,54.51,43.622,52.855,51.161,44.077,39.199,42.194,48.87
2026-03-07 16:30:00,ETC01,58.478,44.21,49.019,46.378,48.733,48.017,47.502,46.987,61.663,50.541,44.832,48.998,54.595,43.644,52.742,51.151,44.133,39.138,42.266,48.732
2026-03-07 17:00:00,ETC01,58.435,44.284,49.112,46.411,48.809,48.006,47.496,46.882,61.591,50.544,44.835,48.89,54.656,43.616,52.728,51.142,44.19,39.149,42.324,48.773
2026-03-07 17:30:00,ETC01,58.45,44.298,49.001,46.406,48.809,48.04,47.475,46.827,61.661,50.56,44.904,48.893,54.67,43.572,52.674,51.141,44.188,39.171,42.282,48.671
2026-03-07 18:00:00,ETC01,58.416,44.463,49.041,46.418,48.834,48.131,47.549,46.804,61.827,50.521,44.939,48.824,54.663,43.679,52.644,51.143,44.184,39.205,42.341,48.659
2026-03-07 18:30:00,ETC01,58.382,44.587,49.117,46.423,48.851,48.196,47.622,46.761,61.729,50.454,44.999,48.809,54.674,43.767,52.68,51.112,44.155,39.12,42.458,48.767
2026-03-07 19:00:00,ETC01,58.444,44.666,49.072,46.337,48.824,48.25,47.613,46.747,61.749,50.466,44.953,48.798,54.607,43.78,52.696,51.221,44.136,39.105,42.478,48.705
2026-03-07 19:30:00,ETC01,58.559,44.611,48.981,46.278,48.799,48.201,47.716,46.727,61.777,50.461,44.996,48.7,54.496,43.815,52.692,51.241,44.135,38.929,42.473,48.765
2026-03-07 20:00:00,ETC01,58.465,44.606,48.946,46.36,48.886,48.215,47.661,46.707,61.68,50.505,45.029,48.816,54.535,43.818,52.75,51.321,44.158,38.957,42.58,48.714
2026-03-07 20:30:00,ETC01,58.494,44.584,48.919,46.289,48.918,48.188,47.613,46.698,61.786,50.514,45.056,48.717,54.565,43.782,52.783,51.287,44.192,38.977,42.569,48.675
2026-03-07 21:00:00,ETC01,58.519,44.615,48.929,46.347,48.888,48.206,47.718,46.702,61.706,50.539,45.131,48.618,54.599,43.698,52.826,51.259,44.203,39.042,42.585,48.681
2026-03-07 21:30:00,ETC01,58.523,44.702,48.94,46.423,48.887,48.17,47.712,46.681,61.787,50.508,45.199,48.661,54.814,43.664,52.79,51.239,44.292,38.923,42.663,48.712
2026-03-07 22:00:00,ETC01,58.451,44.726,49.008,46.466,48.822,48.253,47.803,46.627,61.864,50.534,45.221,48.654,54.879,43.666,52.664,51.24,44.255,38.867,42.701,48.767
2026-03-07 22:30:00,ETC01,58.42,44.754,48.999,46.534,48.75,48.199,47.703,46.707,61.833,50.493,45.231,48.765,54.88,43.616,52.704,51.352,44.262,38.904,42.764,48.841
2026-03-07 23:00:00,ETC01,58.408,44.765,49.05,46.496,48.763,48.137,47.692,46.776,61.791,50.447,45.293,48.711,54.919,43.535,52.737,51.38,44.258,39.025,42.717,48.751
2026-03-07 23:30:00,ETC01,58.413,44.822,49.057,46.506,48.875,48.161,47.653,46.659,61.787,50.492,45.212,48.741,54.936,43.483,52.761,51.382,44.255,39.068,42.711,48.714
