LOT_ID,JOIN_ID,WAFER_NO,STEP_DESC,EQP_ID,CHAMBER,MEAS_TIME,THICKNESS,CD,TEMP,PRESSURE,PARTICLE_CNT,SIZE_Y,IS_DEFECT,OPER_ID
L26012,L26012,11,PC,PC01,B,2026-03-02 08:47:42,502.171,32.406,234.42,11.998,6,0.96,FALSE,E936049
L26034,L26034,9,RMG,RMG02,A,2026-03-02 08:48:17,313.516,33.02,,12.105,5,1.204,FALSE,E560381
L26097,L26097,4,PC,PC02,C,2026-03-02 08:48:48,514.159,33.464,235.04,12.206,5,0.838,FALSE,E323893
L26047,L26047,6,ETCH,ETC01,B,2026-03-02 08:49:12,144.605,32.261,231.81,12.109,3,,FALSE,E721916
L26051,L26051,9,ETCH,ETC02,A,2026-03-02 08:49:17,142.37,32.804,232.46,11.694,5,1.423,FALSE,E137891
L26012,L26012,12,PC,PC01,B,2026-03-02 08:49:24,504.398,31.798,231.78,11.262,4,1.305,FALSE,E310291
L26034,L26034,10,RMG,RMG02,A,2026-03-02 08:50:00,314.5,33.426,230.63,12.544,2,1.708,FALSE,E107192
L26097,L26097,5,PC,PC02,C,2026-03-02 08:50:30,523.103,32.56,228.49,11.677,3,1.121,FALSE,E481276
L26047,L26047,7,ETCH,ETC01,B,2026-03-02 08:50:54,141.984,32.17,234.6,11.989,4,0.898,FALSE,E631879
L26034,L26034,11,RMG,RMG02,A,2026-03-02 08:51:42,313.989,33.164,235.93,11.808,5,0.725,REAL,E212955
L26097,L26097,6,PC,PC02,C,2026-03-02 08:52:12,517.879,33.538,237.33,12.204,4,1.15,FALSE,E853986
L26047,L26047,8,ETCH,ETC01,B,2026-03-02 08:52:36,143.222,31.833,229.1,11.814,7,0.779,FALSE,E373643
L26051,L26051,11,ETCH,ETC02,A,2026-03-02 08:52:42,142.973,32.6,233.52,12.396,3,1.372,FALSE,E864876
L26034,L26034,12,RMG,RMG02,A,2026-03-02 08:53:24,314.417,33.193,233.59,11.649,4,1.075,FALSE,E699694
L26119,L26119,1,RMG,RMG01,C,2026-03-02 08:53:42,311.934,32.235,231.69,11.815,6,0.992,FALSE,E567690
L26097,L26097,7,PC,PC02,C,2026-03-02 08:53:54,526.052,33.473,244.66,12.759,2,0.849,FALSE,E987720
L26047,L26047,9,ETCH,ETC01,B,2026-03-02 08:54:17,144.736,31.764,239.44,11.657,2,0.837,FALSE,E596231
L26119,L26119,2,RMG,RMG01,C,2026-03-02 08:55:24,306.574,32.506,244.01,12.686,5,1.208,FALSE,E317356
L26097,L26097,8,PC,PC02,C,2026-03-02 08:55:36,520.482,33.54,231.92,11.991,7,1.315,FALSE,E187271
L26047,L26047,10,ETCH,ETC01,B,2026-03-02 08:56:00,143.659,,238.25,11.786,7,1.09,FALSE,E526815
L26047,L26047,10,ETCH,ETC01,B,2026-03-02 08:56:00,143.659,,238.25,11.786,7,1.09,FALSE,E526815
L26009,L26009,1,ETCH,ETC02,A,2026-03-02 08:56:42,,33.399,232.26,11.546,1,1.744,FALSE,E762518
L26119,L26119,3,RMG,RMG01,C,2026-03-02 08:57:06,305.441,32.073,238.05,11.76,7,0.827,FALSE,E997416
L26097,L26097,9,PC,PC02,C,2026-03-02 08:57:17,520.618,32.773,235.7,12.442,4,1.061,FALSE,E440096
L26047,L26047,11,ETCH,ETC01,B,2026-03-02 08:57:42,143.488,31.631,236.52,12.399,3,0.897,FALSE,E119643
L26119,L26119,4,RMG,RMG01,C,2026-03-02 08:58:48,308.05,31.815,236.66,12.618,2,1.137,FALSE,E845220
L26097,L26097,10,PC,PC02,C,2026-03-02 08:59:00,519.688,33.82,238.54,11.809,2,1.063,FALSE,E455229
L26047,L26047,12,ETCH,ETC01,B,2026-03-02 08:59:24,144.677,31.478,231.81,11.86,4,0.977,FALSE,E924072
L26009,L26009,3,ETCH,ETC02,A,2026-03-02 09:00:06,144.926,33.139,234.2,12.119,2,1.587,FALSE,E752357
L26119,L26119,5,RMG,RMG01,C,2026-03-02 09:00:30,309.966,32.26,237.63,11.194,1,0.485,FALSE,E931461
L26097,L26097,11,PC,PC02,C,2026-03-02 09:00:42,522.722,33.525,230.33,12.534,4,1.374,FALSE,E694429
L26119,L26119,6,RMG,RMG01,C,2026-03-02 09:02:12,310.395,31.828,,11.239,2,1.353,FALSE,E957161
L26097,L26097,12,PC,PC02,C,2026-03-02 09:02:24,519.401,33.528,239.94,12.26,1,0.778,FALSE,E314017
L26009,L26009,5,ETCH,ETC02,A,2026-03-02 09:03:30,142.886,33.343,228.94,12.436,7,0.748,FALSE,E900774
L26119,L26119,7,RMG,RMG01,C,2026-03-02 09:03:54,306.886,31.385,230.64,11.36,4,0.868,FALSE,E561682
L26097,L26097,13,PC,PC02,C,2026-03-02 09:04:05,523.485,34.011,235.09,12.195,4,1.04,FALSE,E518175
L26119,L26119,8,RMG,RMG01,C,2026-03-02 09:05:36,308.268,31.609,237.26,10.648,7,1.136,FALSE,E838702
L26097,L26097,14,PC,PC02,C,2026-03-02 09:05:48,526.262,33.77,229.65,12.026,1,1.634,FALSE,E560759
L26009,L26009,7,ETCH,ETC02,A,2026-03-02 09:06:54,143.876,33.726,230.69,11.244,4,1.163,FALSE,E670572
L26119,L26119,9,RMG,RMG01,C,2026-03-02 09:07:17,306.458,32.441,236.45,11.731,4,1.326,FALSE,E644671
L26097,L26097,15,PC,PC02,C,2026-03-02 09:07:30,517.304,32.911,235.51,12.337,3,1.16,FALSE,E775893
L26119,L26119,10,RMG,RMG01,C,2026-03-02 09:09:00,307.486,32.619,235.35,12.372,1,1.825,FALSE,E534584
L26097,L26097,16,PC,PC02,C,2026-03-02 09:09:12,522.934,33.028,230.99,11.474,5,1.121,FALSE,E642548
L26009,L26009,9,ETCH,ETC02,A,2026-03-02 09:10:17,143.481,33.304,229.79,11.303,0,1.226,REAL,E275411
L26119,L26119,11,RMG,RMG01,C,2026-03-02 09:10:42,310.118,32.644,229.98,12.518,4,0.624,FALSE,E321781
L26097,L26097,17,PC,PC02,C,2026-03-02 09:10:54,676.14322989233,33.73,231.87,11.42,4,1.76,FALSE,E738914
L26119,L26119,12,RMG,RMG01,C,2026-03-02 09:12:24,309.059,31.527,240.26,11.713,3,1.365,FALSE,E879287
L26097,L26097,18,PC,PC02,C,2026-03-02 09:12:35,520.405,33.516,232.29,12.101,4,1.083,FALSE,E114711
L26009,L26009,11,ETCH,ETC02,A,2026-03-02 09:13:42,143.654,33.076,235.91,12.339,5,,REAL,E460333
L26119,L26119,13,RMG,RMG01,C,2026-03-02 09:14:05,305.965,32.029,237.21,12.127,8,1.738,FALSE,E370420
L26097,L26097,19,PC,PC02,C,2026-03-02 09:14:17,521.352,32.661,237.44,11.644,2,1.187,FALSE,E564185
L26119,L26119,14,RMG,RMG01,C,2026-03-02 09:15:48,300.266,32.117,240.44,12.142,3,1.488,FALSE,E675213
L26097,L26097,20,PC,PC02,C,2026-03-02 09:16:00,519.572,32.949,237.06,11.91,4,1.235,FALSE,E761008
L26009,L26009,13,ETCH,ETC02,A,2026-03-02 09:17:05,143.869,33.186,234.49,12.933,5,1.221,FALSE,E510936
L26119,L26119,15,RMG,RMG01,C,2026-03-02 09:17:30,304.341,31.397,238.39,11.815,7,0.966,FALSE,E106582
L26097,L26097,21,PC,PC02,C,2026-03-02 09:17:41,525.805,33.764,235.06,11.946,1,1.402,FALSE,E600281
L26119,L26119,16,RMG,RMG01,C,2026-03-02 09:19:12,308.462,32.097,,11.771,3,0.998,FALSE,E661239
L26097,L26097,22,PC,PC02,C,2026-03-02 09:19:24,522.056,33.217,233.61,12.236,4,0.882,FALSE,E876798
L26009,L26009,15,ETCH,ETC02,A,2026-03-02 09:20:30,141.719,32.371,238.5,0.0,8,1.49,FALSE,E814981
L26119,L26119,17,RMG,RMG01,C,2026-03-02 09:20:54,299.696,30.906,231.58,11.881,1,1.226,FALSE,E107680
L26097,L26097,23,PC,PC02,C,2026-03-02 09:21:06,522.618,33.095,229.3,12.383,8,1.536,FALSE,E220017
L26119,L26119,18,RMG,RMG01,C,2026-03-02 09:22:35,306.037,,243.29,11.499,4,1.294,FALSE,E617656
L26097,L26097,24,PC,PC02,C,2026-03-02 09:22:48,519.561,33.785,240.63,11.969,8,0.506,FALSE,E656739
L26009,L26009,17,ETCH,ETC02,A,2026-03-02 09:23:54,141.974,33.256,231.75,11.189,5,1.525,FALSE,E368802
L26119,L26119,19,RMG,RMG01,C,2026-03-02 09:24:17,301.992,31.738,230.79,11.974,16,0.683,FALSE,E449227
L26097,L26097,25,PC,PC02,C,2026-03-02 09:24:30,521.553,32.851,235.06,12.001,2,1.238,FALSE,E425011
L26119,L26119,20,RMG,RMG01,C,2026-03-02 09:26:00,300.989,31.919,235.66,11.619,4,,FALSE,E110025
L26009,L26009,19,ETCH,ETC02,A,2026-03-02 09:27:17,144.927,33.465,242.55,11.659,5,1.135,FALSE,E818424
L26119,L26119,21,RMG,RMG01,C,2026-03-02 09:27:41,301.127,32.146,229.08,11.57,1,0.786,FALSE,E909821
L26021,L26021,1,CBCMP,CMP02,C,2026-03-02 09:28:42,974.946,33.371,235.37,11.734,7,1.064,FALSE,E832924
L26119,L26119,22,RMG,RMG01,C,2026-03-02 09:29:24,,32.513,237.73,12.21,9,0.967,FALSE,E685078
L26009,L26009,21,ETCH,ETC02,A,2026-03-02 09:30:41,140.728,32.632,232.9,12.452,7,1.298,REAL,E981248
L26008,L26008,1,PHOTO,PHO01,A,2026-03-02 09:30:42,87.844,32.121,232.96,12.324,9,1.076,FALSE,E679480
L26008,L26008,1,PHOTO,PHO01,A,2026-03-02 09:30:42,87.844,32.121,232.96,12.324,9,1.076,FALSE,E679480
L26119,L26119,23,RMG,RMG01,C,2026-03-02 09:31:06,303.379,31.992,233.79,11.924,7,1.454,FALSE,E208944
L26021,L26021,3,CBCMP,CMP02,C,2026-03-02 09:32:06,982.864,33.045,,11.824,4,,FALSE,E812351
L26008,L26008,2,PHOTO,PHO01,A,2026-03-02 09:32:24,87.206,31.603,237.64,11.686,1,1.335,FALSE,E429143
L26119,L26119,24,RMG,RMG01,C,2026-03-02 09:32:48,301.359,32.293,236.86,12.291,4,1.369,FALSE,E396688
L26009,L26009,23,ETCH,ETC02,A,2026-03-02 09:34:06,143.586,32.429,234.71,12.158,17,1.254,FALSE,E752744
L26008,L26008,3,PHOTO,PHO01,A,2026-03-02 09:34:06,87.99,32.613,234.81,12.804,7,1.166,FALSE,E255523
L26119,L26119,25,RMG,RMG01,C,2026-03-02 09:34:30,304.333,32.218,231.54,11.61,8,1.498,FALSE,E282224
L26021,L26021,5,CBCMP,CMP02,C,2026-03-02 09:35:30,991.206,33.281,233.08,12.409,2,1.359,REAL,E875285
L26008,L26008,4,PHOTO,PHO01,A,2026-03-02 09:35:48,89.147,32.019,235.32,11.914,2,1.375,FALSE,E556945
L26009,L26009,25,ETCH,ETC02,A,2026-03-02 09:37:30,142.13,33.267,238.54,12.252,5,1.774,FALSE,E877192
L26008,L26008,5,PHOTO,PHO01,A,2026-03-02 09:37:30,88.652,32.709,229.49,12.537,3,1.516,FALSE,E313799
L26021,L26021,7,CBCMP,CMP02,C,2026-03-02 09:38:54,1390.081721661161,33.864,234.25,12.215,6,1.265,FALSE,E668606
L26097,L26097,7,PC,PC02,C,2026-03-02 09:38:54,527.103833778763,33.473,244.66,12.759,2,0.849,FALSE,E987720
L26008,L26008,6,PHOTO,PHO01,A,2026-03-02 09:39:12,88.509,31.651,234.27,11.309,5,1.134,FALSE,E970936
L26119,L26119,2,RMG,RMG01,C,2026-03-02 09:40:24,301.4294470411901,32.506,244.01,12.686,5,1.208,FALSE,E317356
L26008,L26008,7,PHOTO,PHO01,A,2026-03-02 09:40:54,88.743,32.341,231.09,11.868,7,1.249,FALSE,E332515
L26021,L26021,9,CBCMP,CMP02,C,2026-03-02 09:42:17,1005.524,33.114,243.18,12.642,4,1.129,FALSE,E718159
L26097,L26097,9,PC,PC02,C,2026-03-02 09:42:17,513.3138101105505,32.773,235.7,12.442,4,1.061,FALSE,E440096
L26008,L26008,8,PHOTO,PHO01,A,2026-03-02 09:42:36,124.4122219614876,31.523,234.67,11.793,3,0.989,FALSE,E103718
L26008,L26008,9,PHOTO,PHO01,A,2026-03-02 09:44:17,90.258,31.719,235.08,12.136,4,1.351,FALSE,E124351
L26021,L26021,11,CBCMP,CMP02,C,2026-03-02 09:45:42,,33.19,233.36,11.88,3,1.588,FALSE,E140500
L26008,L26008,10,PHOTO,PHO01,A,2026-03-02 09:46:00,90.397,31.851,233.4,11.874,4,1.458,FALSE,E778794
L26008,L26008,11,PHOTO,PHO01,A,2026-03-02 09:47:42,89.544,31.877,236.37,11.601,1,1.195,FALSE,E489144
L26008,L26008,12,PHOTO,PHO01,A,2026-03-02 09:49:24,89.012,31.796,231.65,11.72,5,1.025,FALSE,E473329
L26119,L26119,21,RMG,RMG01,C,2026-03-02 10:12:41,300.5336279059775,32.146,229.08,11.57,1,0.786,FALSE,E909821
L26008,L26008,6,PHOTO,PHO01,A,2026-03-02 10:24:12,87.43898504910484,31.651,234.27,11.309,5,1.134,FALSE,E970936
L26017,L26017,1,RMG,RMG02,B,2026-03-02 10:28:42,311.496,32.905,,12.071,4,1.196,FALSE,E770501
L26017,L26017,2,RMG,RMG02,B,2026-03-02 10:30:24,312.983,33.384,231.53,12.772,8,1.763,FALSE,E959560
L26017,L26017,3,RMG,RMG02,B,2026-03-02 10:32:06,307.284,32.861,232.37,11.769,5,0.797,FALSE,E229161
L26017,L26017,4,RMG,RMG02,B,2026-03-02 10:33:48,310.983,33.293,233.18,12.139,3,1.183,FALSE,E807605
L26017,L26017,5,RMG,RMG02,B,2026-03-02 10:35:30,314.446,,236.87,12.343,2,1.498,FALSE,E811904
L26086,L26086,1,ETCH,ETC01,A,2026-03-02 10:36:42,145.924,31.598,240.61,12.63,9,1.337,REAL,E344384
L26017,L26017,6,RMG,RMG02,B,2026-03-02 10:37:12,309.448,33.161,235.86,12.069,6,1.192,FALSE,E477853
L26017,L26017,7,RMG,RMG02,B,2026-03-02 10:38:54,316.104,33.342,234.64,12.578,5,1.518,FALSE,E713806
L26086,L26086,3,ETCH,ETC01,A,2026-03-02 10:40:06,145.395,,230.24,11.994,3,1.423,FALSE,E678321
L26017,L26017,8,RMG,RMG02,B,2026-03-02 10:40:36,310.141,33.504,234.3,11.874,4,0.8,FALSE,E467425
L26017,L26017,9,RMG,RMG02,B,2026-03-02 10:42:17,314.88,32.394,236.4,12.188,3,1.081,FALSE,E913573
L26086,L26086,5,ETCH,ETC01,A,2026-03-02 10:43:30,147.524,32.33,244.89,12.791,1,,FALSE,E209145
L26017,L26017,10,RMG,RMG02,B,2026-03-02 10:44:00,307.495,32.675,238.24,12.055,3,1.062,FALSE,E407889
L26017,L26017,11,RMG,RMG02,B,2026-03-02 10:45:42,307.592,32.723,233.02,11.961,4,1.156,FALSE,E615911
L26086,L26086,7,ETCH,ETC01,A,2026-03-02 10:46:54,143.68,31.787,233.21,11.898,6,0.922,FALSE,E753015
L26017,L26017,12,RMG,RMG02,B,2026-03-02 10:47:24,312.741,33.115,233.05,12.226,6,1.009,FALSE,E911754
L26086,L26086,9,ETCH,ETC01,A,2026-03-02 10:50:17,142.629,32.436,233.25,12.647,4,0.718,FALSE,E776465
L26086,L26086,11,ETCH,ETC01,A,2026-03-02 10:53:42,145.361,32.221,233.25,11.625,2,1.426,FALSE,E825880
L26032,L26032,1,RMG,RMG02,A,2026-03-02 12:03:42,309.687,,235.22,12.196,4,1.358,FALSE,E600232
L26032,L26032,2,RMG,RMG02,A,2026-03-02 12:05:24,311.186,32.785,236.74,12.826,2,1.497,FALSE,E267263
L26032,L26032,3,RMG,RMG02,A,2026-03-02 12:07:06,310.266,33.558,241.0,12.063,2,1.144,FALSE,E415924
L26032,L26032,4,RMG,RMG02,A,2026-03-02 12:08:48,311.36,33.369,233.21,11.478,2,0.861,FALSE,E418349
L26032,L26032,4,RMG,RMG02,A,2026-03-02 12:08:48,311.36,33.369,233.21,11.478,2,0.861,FALSE,E418349
L26032,L26032,5,RMG,RMG02,A,2026-03-02 12:10:30,317.411,33.776,235.92,12.295,6,1.35,FALSE,E609167
L26032,L26032,6,RMG,RMG02,A,2026-03-02 12:12:12,316.277,32.332,237.34,12.335,2,1.173,FALSE,E485323
L26032,L26032,7,RMG,RMG02,A,2026-03-02 12:13:54,316.744,32.762,232.51,12.732,8,1.582,FALSE,E463893
L26032,L26032,8,RMG,RMG02,A,2026-03-02 12:15:36,321.751,33.189,236.35,12.463,2,1.673,FALSE,E465856
L26032,L26032,9,RMG,RMG02,A,2026-03-02 12:17:17,321.726,33.427,235.37,11.751,4,1.319,FALSE,E226752
L26032,L26032,10,RMG,RMG02,A,2026-03-02 12:19:00,321.688,33.192,236.85,13.036,4,1.848,FALSE,E327424
L26032,L26032,11,RMG,RMG02,A,2026-03-02 12:20:42,322.289,32.982,236.14,12.381,5,1.586,FALSE,E542489
L26032,L26032,12,RMG,RMG02,A,2026-03-02 12:22:24,321.169,33.222,235.19,12.37,3,1.483,REAL,E489875
L26080,L26080,1,ETCH,ETC01,C,2026-03-02 12:37:42,144.924,31.537,234.46,11.73,5,0.826,FALSE,E789452
L26080,L26080,2,ETCH,ETC01,C,2026-03-02 12:39:24,144.704,,235.68,12.045,4,0.877,FALSE,E750953
L26080,L26080,3,ETCH,ETC01,C,2026-03-02 12:41:06,144.661,32.841,234.67,12.283,5,0.744,REAL,E738570
L26080,L26080,4,ETCH,ETC01,C,2026-03-02 12:42:48,143.637,32.64,238.45,12.621,3,1.48,FALSE,E673859
L26080,L26080,5,ETCH,ETC01,C,2026-03-02 12:44:30,145.232,31.732,240.8,12.017,4,1.654,FALSE,E349683
L26080,L26080,6,ETCH,ETC01,C,2026-03-02 12:46:12,144.842,31.744,237.57,12.381,2,0.9,FALSE,E300636
L26080,L26080,7,ETCH,ETC01,C,2026-03-02 12:47:54,144.942,31.87,231.03,11.83,3,1.287,FALSE,E921404
L26080,L26080,8,ETCH,ETC01,C,2026-03-02 12:49:36,147.557,32.028,234.04,12.266,3,1.42,FALSE,E713206
L26080,L26080,9,ETCH,ETC01,C,2026-03-02 12:51:17,143.712,,237.58,12.457,2,1.172,FALSE,E207094
L26080,L26080,10,ETCH,ETC01,C,2026-03-02 12:53:00,145.524,31.748,237.28,11.82,2,0.914,FALSE,E798365
L26080,L26080,11,ETCH,ETC01,C,2026-03-02 12:54:42,146.371,31.748,236.21,11.459,4,1.548,FALSE,E475717
L26080,L26080,12,ETCH,ETC01,C,2026-03-02 12:56:24,147.71,31.908,234.83,11.903,8,1.371,FALSE,E932367
L26080,L26080,13,ETCH,ETC01,C,2026-03-02 12:58:05,146.786,31.554,230.59,11.183,5,1.162,FALSE,E463901
L26080,L26080,14,ETCH,ETC01,C,2026-03-02 12:59:48,145.264,32.026,235.13,12.264,5,1.051,FALSE,E180113
L26080,L26080,15,ETCH,ETC01,C,2026-03-02 13:01:30,143.747,31.139,232.89,12.023,0,,FALSE,E589019
L26080,L26080,16,ETCH,ETC01,C,2026-03-02 13:03:12,145.246,31.931,237.35,11.854,5,1.046,REAL,E921608
L26080,L26080,17,ETCH,ETC01,C,2026-03-02 13:04:54,142.992,32.574,235.49,12.513,4,0.927,FALSE,E545593
L26080,L26080,18,ETCH,ETC01,C,2026-03-02 13:06:35,143.697,32.391,234.04,12.662,3,1.18,FALSE,E764638
L26080,L26080,19,ETCH,ETC01,C,2026-03-02 13:08:17,141.997,31.461,234.81,11.493,3,1.369,FALSE,E124167
L26080,L26080,20,ETCH,ETC01,C,2026-03-02 13:10:00,146.01,31.735,235.55,11.595,4,1.173,FALSE,E335975
L26080,L26080,21,ETCH,ETC01,C,2026-03-02 13:11:41,143.704,31.352,236.7,12.564,5,1.338,FALSE,E795809
L26080,L26080,22,ETCH,ETC01,C,2026-03-02 13:13:24,147.06,32.451,235.46,12.377,3,1.077,FALSE,E939862
L26080,L26080,23,ETCH,ETC01,C,2026-03-02 13:15:06,145.368,32.112,230.12,12.172,2,,FALSE,E435371
L26074,L26074,1,CBCMP,CMP01,A,2026-03-02 13:15:42,968.764,32.269,233.94,11.957,5,1.172,FALSE,E760879
L26080,L26080,24,ETCH,ETC01,C,2026-03-02 13:16:48,147.418,32.199,240.95,11.728,6,1.642,FALSE,E537560
L26074,L26074,2,CBCMP,CMP01,A,2026-03-02 13:17:24,984.063,31.883,238.45,11.709,6,1.059,FALSE,E279932
L26080,L26080,25,ETCH,ETC01,C,2026-03-02 13:18:30,146.275,32.869,234.93,11.72,5,0.982,FALSE,E627125
L26074,L26074,3,CBCMP,CMP01,A,2026-03-02 13:19:06,974.227,31.448,234.6,11.476,2,0.909,FALSE,E864527
L26074,L26074,4,CBCMP,CMP01,A,2026-03-02 13:20:48,960.241,32.203,234.02,12.117,6,1.713,FALSE,E205658
L26074,L26074,5,CBCMP,CMP01,A,2026-03-02 13:22:30,972.467,31.589,230.5,12.224,6,1.01,FALSE,E575985
L26074,L26074,6,CBCMP,CMP01,A,2026-03-02 13:24:12,,32.214,231.38,0.0,2,1.39,FALSE,E364075
L26074,L26074,7,CBCMP,CMP01,A,2026-03-02 13:25:54,966.106,32.147,231.92,11.979,2,1.292,REAL,E163786
L26074,L26074,8,CBCMP,CMP01,A,2026-03-02 13:27:36,965.15,31.298,229.44,12.641,2,1.013,FALSE,E668119
L26074,L26074,8,CBCMP,CMP01,A,2026-03-02 13:27:36,965.15,31.298,229.44,12.641,2,1.013,FALSE,E668119
L26074,L26074,9,CBCMP,CMP01,A,2026-03-02 13:29:17,972.481,31.962,237.49,11.576,3,0.902,FALSE,E258181
L26074,L26074,10,CBCMP,CMP01,A,2026-03-02 13:31:00,966.279,31.792,239.89,12.137,2,0.972,FALSE,E416108
L26074,L26074,11,CBCMP,CMP01,A,2026-03-02 13:32:42,957.017,32.165,233.69,12.456,3,,FALSE,E534646
L26074,L26074,12,CBCMP,CMP01,A,2026-03-02 13:34:24,953.102,32.47,237.53,12.744,3,2.006,FALSE,E934595
L26098,L26098,1,PHOTO,PHO01,B,2026-03-02 13:34:42,,33.061,236.76,12.131,3,0.686,FALSE,E499677
L26098,L26098,2,PHOTO,PHO01,B,2026-03-02 13:36:24,87.898,31.558,232.94,12.319,4,1.198,FALSE,E322298
L26098,L26098,3,PHOTO,PHO01,B,2026-03-02 13:38:06,87.937,31.676,237.48,12.068,2,1.055,FALSE,E698543
L26098,L26098,4,PHOTO,PHO01,B,2026-03-02 13:39:48,87.961,31.97,234.84,11.755,1,1.713,FALSE,E626295
L26098,L26098,5,PHOTO,PHO01,B,2026-03-02 13:41:30,88.255,31.597,236.09,11.973,3,0.889,FALSE,E680508
L26098,L26098,6,PHOTO,PHO01,B,2026-03-02 13:43:12,87.993,31.646,235.72,11.914,2,1.0,FALSE,E312807
L26098,L26098,7,PHOTO,PHO01,B,2026-03-02 13:44:54,85.958,32.373,238.0,12.197,3,0.787,FALSE,E166878
L26098,L26098,8,PHOTO,PHO01,B,2026-03-02 13:46:36,88.645,32.022,236.91,11.774,2,1.399,FALSE,E375524
L26098,L26098,9,PHOTO,PHO01,B,2026-03-02 13:48:17,88.091,31.831,235.45,11.813,9,0.88,FALSE,E270952
L26098,L26098,10,PHOTO,PHO01,B,2026-03-02 13:50:00,88.376,31.883,233.76,12.022,6,1.061,FALSE,E355335
L26069,L26069,1,RMG,RMG02,C,2026-03-02 13:50:42,308.601,33.098,232.68,12.255,3,0.788,FALSE,E310045
L26098,L26098,11,PHOTO,PHO01,B,2026-03-02 13:51:42,86.457,32.076,241.49,11.659,5,1.185,FALSE,E523169
L26098,L26098,12,PHOTO,PHO01,B,2026-03-02 13:53:24,86.689,31.608,233.47,12.221,3,1.606,FALSE,E346516
L26069,L26069,3,RMG,RMG02,C,2026-03-02 13:54:06,311.306,32.67,225.96,11.626,3,0.958,FALSE,E228839
L26098,L26098,13,PHOTO,PHO01,B,2026-03-02 13:55:05,88.798,31.23,236.35,12.439,4,1.158,REAL,E918392
L26098,L26098,14,PHOTO,PHO01,B,2026-03-02 13:56:48,87.436,31.871,237.63,11.734,5,,FALSE,E441669
L26069,L26069,5,RMG,RMG02,C,2026-03-02 13:57:30,304.59,33.054,233.29,12.127,3,1.164,FALSE,E920230
L26098,L26098,15,PHOTO,PHO01,B,2026-03-02 13:58:30,87.632,31.384,235.15,12.017,4,0.591,REAL,E322364
L26098,L26098,16,PHOTO,PHO01,B,2026-03-02 14:00:12,86.807,31.56,236.49,12.983,6,1.403,FALSE,E392013
L26069,L26069,7,RMG,RMG02,C,2026-03-02 14:00:54,303.968,33.161,232.8,12.187,3,0.853,FALSE,E155905
L26080,L26080,24,ETCH,ETC01,C,2026-03-02 14:01:48,146.01325952505562,32.199,240.95,11.728,6,1.642,FALSE,E537560
L26098,L26098,17,PHOTO,PHO01,B,2026-03-02 14:01:54,87.13,31.334,237.58,12.009,4,1.276,FALSE,E132394
L26098,L26098,18,PHOTO,PHO01,B,2026-03-02 14:03:35,87.254,32.65,235.92,12.084,4,1.48,FALSE,E315557
L26098,L26098,18,PHOTO,PHO01,B,2026-03-02 14:03:35,87.254,32.65,235.92,12.084,4,1.48,FALSE,E315557
L26069,L26069,9,RMG,RMG02,C,2026-03-02 14:04:17,307.361,33.167,239.27,11.54,8,1.262,FALSE,E378525
L26098,L26098,19,PHOTO,PHO01,B,2026-03-02 14:05:17,86.939,32.349,236.24,12.04,2,1.309,FALSE,E993792
L26074,L26074,4,CBCMP,CMP01,A,2026-03-02 14:05:48,950.5537895241182,32.203,234.02,12.117,6,1.713,FALSE,E205658
L26098,L26098,20,PHOTO,PHO01,B,2026-03-02 14:07:00,86.07,31.479,243.68,12.145,4,1.233,FALSE,E547473
L26069,L26069,11,RMG,RMG02,C,2026-03-02 14:07:42,306.682,32.909,240.16,12.2,3,1.505,REAL,E331509
L26069,L26069,11,RMG,RMG02,C,2026-03-02 14:07:42,306.682,32.909,240.16,12.2,3,1.505,REAL,E331509
L26098,L26098,21,PHOTO,PHO01,B,2026-03-02 14:08:41,86.969,32.418,234.6,12.455,3,0.848,FALSE,E323842
L26098,L26098,22,PHOTO,PHO01,B,2026-03-02 14:10:24,86.476,32.446,232.28,0.0,5,0.814,REAL,E621536
L26069,L26069,13,RMG,RMG02,C,2026-03-02 14:11:05,305.89,33.013,235.1,12.333,1,0.969,FALSE,E458131
L26098,L26098,23,PHOTO,PHO01,B,2026-03-02 14:12:06,86.86,31.961,233.76,11.628,3,1.184,REAL,E194122
L26098,L26098,24,PHOTO,PHO01,B,2026-03-02 14:13:48,85.687,32.305,233.54,12.499,4,1.043,FALSE,E907691
L26069,L26069,15,RMG,RMG02,C,2026-03-02 14:14:30,305.684,32.867,237.65,12.277,7,1.182,FALSE,E446797
L26098,L26098,25,PHOTO,PHO01,B,2026-03-02 14:15:30,85.909,32.27,,11.842,1,2.043,FALSE,E493385
L26069,L26069,17,RMG,RMG02,C,2026-03-02 14:17:54,301.216,,238.78,12.616,2,1.505,FALSE,E391352
L26069,L26069,19,RMG,RMG02,C,2026-03-02 14:21:17,301.029,33.014,240.97,11.691,5,0.775,FALSE,E118087
L26010,L26010,1,PHOTO,PHO01,A,2026-03-02 14:23:42,87.835,31.905,237.12,12.138,2,1.11,FALSE,E572116
L26069,L26069,21,RMG,RMG02,C,2026-03-02 14:24:41,305.077,33.486,238.93,11.52,3,1.28,FALSE,E485834
L26010,L26010,2,PHOTO,PHO01,A,2026-03-02 14:25:24,88.661,31.544,232.27,12.097,2,1.644,REAL,E464459
L26010,L26010,3,PHOTO,PHO01,A,2026-03-02 14:27:06,89.46,31.469,235.71,11.855,6,1.056,FALSE,E807580
