ORDER_ID,ORDER_DATE,CUSTOMER,REGION,PRODUCT_FAMILY,QTY,UNIT_PRICE_USD,AMOUNT_USD,PROMISE_DATE,SHIP_DATE,STATUS
SO100833,2026-05-27,CUST_018,Europe,D1B-DDR5-24G,2829,19.42,54939.18,2026-06-17,2026-06-18,SHIPPED
SO100834,2025-07-17,CUST_002,Japan,D1Z-DDR5-16G,2320,20.26,47003.2,2025-08-07,,OPEN
SO100835,2025-09-13,CUST_014,China,D1Z-DDR5-16G,3212,20.45,65685.4,2025-10-04,2025-10-01,SHIPPED
SO100836,2025-07-07,CUST_027,USA,D1B-DDR5-24G,3585,22.41,80339.85,2025-07-28,2025-07-31,SHIPPED
SO100837,2025-09-29,CUST_032,China,V9-NAND-2Tb,2372,22.67,53773.24,2025-10-20,2025-10-22,SHIPPED
SO100838,2026-02-07,CUST_008,Korea,V9-NAND-2Tb,1795,22.51,40405.45,2026-02-28,2026-02-28,SHIPPED
SO100839,2025-12-26,CUST_033,Japan,D1B-DDR5-24G,4182,28.87,120734.34,2026-01-16,2026-01-21,SHIPPED
SO100840,2025-07-18,CUST_020,USA,LSI-ISOCELL-HP2,1681,22.4,37654.4,2025-08-08,2025-08-12,SHIPPED
SO100841,2025-07-28,CUST_040,China,V8-NAND-1Tb,2138,37.38,79918.44,2025-08-18,,OPEN
SO100842,2025-09-30,CUST_006,Taiwan,D1B-DDR5-24G,3066,18.5,56721.0,2025-10-21,2025-10-21,SHIPPED
SO100843,2025-12-02,CUST_016,USA,V9-NAND-2Tb,3003,30.06,90270.18,2025-12-23,2025-12-06,SHIPPED
SO100844,2026-04-22,CUST_016,USA,D1Z-DDR5-16G,2958,11.15,32981.7,2026-05-13,2026-05-12,SHIPPED
SO100845,2025-08-15,CUST_034,USA,V9-NAND-2Tb,4259,24.74,105367.66,2025-09-05,2025-09-01,SHIPPED
SO100846,2026-04-05,CUST_038,USA,D1B-DDR5-24G,2578,13.76,35473.28,2026-04-26,2026-05-15,SHIPPED
SO100847,2025-07-12,CUST_008,Taiwan,V8-NAND-1Tb,3300,39.99,131967.0,2025-08-02,2025-07-25,SHIPPED
SO100848,2025-08-30,CUST_039,China,D1B-DDR5-24G,3681,21.52,79215.12,2025-09-20,,CANCELLED
SO100849,2025-12-07,CUST_028,Japan,LSI-ISOCELL-HP2,1378,16.87,23246.86,2025-12-28,2026-01-08,SHIPPED
SO100850,2025-09-07,CUST_006,Europe,V8-NAND-1Tb,693,38.29,26534.97,2025-09-28,2025-09-20,SHIPPED
SO100851,2026-02-21,CUST_001,Europe,V8-NAND-1Tb,4848,15.45,74901.6,2026-03-14,2026-03-02,SHIPPED
SO100852,2026-01-10,CUST_022,Korea,D1B-DDR5-24G,2463,13.21,32536.23,2026-01-31,2026-01-29,SHIPPED
SO100853,2026-07-09,CUST_004,Europe,V9-NAND-2Tb,3032,11.13,33746.16,2026-07-30,2026-08-09,SHIPPED
SO100854,2025-08-05,CUST_004,Korea,D1Z-DDR5-16G,480,23.03,11054.4,2025-08-26,2025-09-06,SHIPPED
SO100855,2026-03-10,CUST_023,Europe,D1B-DDR5-24G,4494,8.04,36131.76,2026-03-31,,OPEN
SO100856,2025-09-10,CUST_003,Europe,D1Z-DDR5-16G,1,10.41,10.41,2025-10-01,,OPEN
SO100857,2025-08-24,CUST_005,Taiwan,V8-NAND-1Tb,3221,28.48,91734.08,2025-09-14,2025-09-22,SHIPPED
SO100858,2026-07-12,CUST_003,Korea,D1Z-DDR5-16G,4024,38.75,155930.0,2026-08-02,2026-08-05,SHIPPED
SO100859,2025-12-01,CUST_008,Europe,D1Z-DDR5-16G,865,18.34,15864.1,2025-12-22,2025-12-23,SHIPPED
SO100860,2026-01-26,CUST_027,China,LSI-ISOCELL-HP2,2393,7.35,17588.55,2026-02-16,2026-02-19,SHIPPED
SO100861,2026-02-17,CUST_019,Japan,V9-NAND-2Tb,1710,11.09,18963.9,2026-03-10,2026-03-05,SHIPPED
SO100862,2026-01-10,CUST_021,Europe,D1Z-DDR5-16G,3083,33.68,103835.44,2026-01-31,,CANCELLED
SO100863,2025-11-29,CUST_002,Europe,V9-NAND-2Tb,3484,34.37,119745.08,2025-12-20,2025-12-28,SHIPPED
SO100864,2025-12-19,CUST_027,Korea,LSI-ISOCELL-HP2,3378,39.85,134613.3,2026-01-09,2026-01-15,SHIPPED
SO100865,2025-10-13,CUST_016,Japan,V8-NAND-1Tb,5205,32.26,167913.3,2025-11-03,2025-11-20,SHIPPED
SO100866,2026-05-12,CUST_034,Japan,LSI-ISOCELL-HP2,1359,41.72,56697.48,2026-06-02,,OPEN
SO100867,2025-11-23,CUST_002,Europe,D1B-DDR5-24G,5520,36.2,199824.0,2025-12-14,2025-11-24,SHIPPED
SO100868,2026-07-05,CUST_032,Taiwan,D1Z-DDR5-16G,1612,30.35,48924.2,2026-07-26,,OPEN
SO100869,2025-07-22,CUST_039,Europe,V8-NAND-1Tb,2416,19.19,46363.04,2025-08-12,2025-08-18,SHIPPED
SO100870,2025-08-04,CUST_021,Japan,V9-NAND-2Tb,2564,14.98,38408.72,2025-08-25,2025-09-03,SHIPPED
SO100871,2025-07-05,CUST_037,Korea,V8-NAND-1Tb,917,24.62,22576.54,2025-07-26,2025-07-06,SHIPPED
SO100872,2025-08-09,CUST_019,Europe,D1Z-DDR5-16G,3711,35.78,132779.58,2025-08-30,2025-08-19,SHIPPED
SO100873,2026-03-23,CUST_027,Europe,V8-NAND-1Tb,2571,36.01,92581.71,2026-04-13,2026-04-22,SHIPPED
SO100874,2026-03-15,CUST_019,USA,LSI-ISOCELL-HP2,3784,7.81,29553.04,2026-04-05,2026-03-27,SHIPPED
SO100875,2025-09-19,CUST_013,Japan,D1Z-DDR5-16G,2486,18.22,45294.92,2025-10-10,2025-10-16,SHIPPED
SO100876,2026-02-26,CUST_005,Japan,V8-NAND-1Tb,3162,24.77,78322.74,2026-03-19,2026-04-08,SHIPPED
SO100877,2026-05-09,CUST_015,Europe,D1B-DDR5-24G,1377,35.75,49227.75,2026-05-30,2026-05-14,SHIPPED
SO100878,2026-01-26,CUST_035,China,D1B-DDR5-24G,1503,15.97,24002.91,2026-02-16,2026-02-15,SHIPPED
SO100879,2025-10-21,CUST_014,USA,V8-NAND-1Tb,4208,21.67,91187.36,2025-11-11,2025-11-16,SHIPPED
SO100880,2025-08-27,CUST_008,Korea,V9-NAND-2Tb,2191,37.74,82688.34,2025-09-17,2025-09-19,SHIPPED
SO100881,2025-11-03,CUST_024,Japan,V8-NAND-1Tb,3205,34.62,110957.1,2025-11-24,2025-11-22,SHIPPED
SO100882,2026-04-15,CUST_023,Taiwan,D1Z-DDR5-16G,1642,40.22,66041.24,2026-05-06,2026-05-08,SHIPPED
SO100883,2026-02-08,CUST_033,Taiwan,D1Z-DDR5-16G,2874,39.07,112287.18,2026-03-01,,OPEN
SO100884,2026-07-15,CUST_009,Taiwan,V9-NAND-2Tb,3311,15.45,51154.95,2026-08-05,2026-08-05,SHIPPED
SO100885,2026-07-13,CUST_020,Europe,V8-NAND-1Tb,1642,23.06,37864.52,2026-08-03,2026-07-25,SHIPPED
SO100886,2026-03-29,CUST_020,Japan,D1Z-DDR5-16G,3205,10.93,35030.65,2026-04-19,2026-04-10,SHIPPED
SO100887,2025-11-23,CUST_029,Japan,V8-NAND-1Tb,5113,33.1,169240.3,2025-12-14,2025-12-18,SHIPPED
SO100888,2026-05-22,CUST_026,Japan,LSI-ISOCELL-HP2,3923,24.72,96976.56,2026-06-12,2026-05-28,SHIPPED
SO100889,2025-10-23,CUST_004,Korea,D1B-DDR5-24G,4228,18.08,76442.24,2025-11-13,2025-11-12,SHIPPED
SO100890,2025-11-19,CUST_039,Korea,V9-NAND-2Tb,3344,10.46,34978.24,2025-12-10,2025-11-20,SHIPPED
SO100891,2025-08-01,CUST_037,China,D1B-DDR5-24G,2581,37.68,97252.08,2025-08-22,2025-08-23,SHIPPED
SO100892,2026-07-02,CUST_006,Japan,D1Z-DDR5-16G,2263,19.46,44037.98,2026-07-23,2026-07-20,SHIPPED
SO100893,2026-02-14,CUST_017,Taiwan,D1Z-DDR5-16G,2364,19.0,44916.0,2026-03-07,,OPEN
SO100894,2025-12-28,CUST_033,Taiwan,V9-NAND-2Tb,1596,8.02,12799.92,2026-01-18,2026-01-26,SHIPPED
SO100895,2025-07-03,CUST_004,Korea,D1Z-DDR5-16G,902,22.83,20592.66,2025-07-24,2025-08-06,SHIPPED
SO100896,2026-04-25,CUST_001,Japan,D1B-DDR5-24G,2945,27.05,79662.25,2026-05-16,2026-05-19,SHIPPED
SO100897,2025-07-26,CUST_021,Korea,V9-NAND-2Tb,2104,17.32,36441.28,2025-08-16,2025-08-14,SHIPPED
SO100898,2025-09-18,CUST_033,Japan,V9-NAND-2Tb,1510,20.96,31649.6,2025-10-09,2025-10-04,SHIPPED
SO100899,2025-12-07,CUST_003,Korea,V9-NAND-2Tb,2941,19.03,55967.23,2025-12-28,2025-12-25,SHIPPED
SO100900,2025-10-22,CUST_033,Europe,D1B-DDR5-24G,2028,28.66,58122.48,2025-11-12,2025-11-20,SHIPPED
SO100901,2026-06-22,CUST_011,USA,V8-NAND-1Tb,2654,7.35,19506.9,2026-07-13,2026-07-03,SHIPPED
SO100902,2025-11-01,CUST_015,Europe,V8-NAND-1Tb,186,18.21,3387.06,2025-11-22,2025-11-21,SHIPPED
SO100903,2025-12-08,CUST_035,Taiwan,V9-NAND-2Tb,1994,18.22,36330.68,2025-12-29,2026-01-10,SHIPPED
SO100904,2026-03-04,CUST_023,Europe,V8-NAND-1Tb,671,24.09,16164.39,2026-03-25,2026-03-23,SHIPPED
SO100905,2026-03-24,CUST_003,Europe,D1B-DDR5-24G,2287,37.22,85122.14,2026-04-14,,OPEN
SO100906,2026-01-21,CUST_036,China,D1Z-DDR5-16G,1480,41.84,61923.2,2026-02-11,2026-02-22,SHIPPED
SO100907,2026-06-02,CUST_009,Taiwan,V9-NAND-2Tb,2232,33.25,74214.0,2026-06-23,2026-06-24,SHIPPED
SO100908,2026-05-21,CUST_003,USA,V9-NAND-2Tb,4395,37.4,164373.0,2026-06-11,2026-07-03,SHIPPED
SO100909,2026-04-07,CUST_038,Japan,V9-NAND-2Tb,450,37.34,16803.0,2026-04-28,2026-05-01,SHIPPED
SO100910,2025-12-20,CUST_003,USA,LSI-ISOCELL-HP2,2442,9.36,22857.12,2026-01-10,2026-01-06,SHIPPED
SO100911,2026-01-12,CUST_026,China,LSI-ISOCELL-HP2,2478,12.62,31272.36,2026-02-02,2026-02-06,SHIPPED
SO100912,2025-08-28,CUST_038,Europe,D1Z-DDR5-16G,2247,30.42,68353.74,2025-09-18,2025-09-15,SHIPPED
SO100913,2025-11-01,CUST_010,Europe,V8-NAND-1Tb,2965,38.53,114241.45,2025-11-22,2025-11-25,SHIPPED
SO100914,2025-11-21,CUST_040,Europe,D1B-DDR5-24G,2888,2.15,6209.2,2025-12-12,2025-12-26,SHIPPED
SO100915,2026-04-13,CUST_003,Taiwan,D1Z-DDR5-16G,2807,32.8,92069.6,2026-05-04,2026-04-29,SHIPPED
SO100916,2025-08-14,CUST_022,Japan,D1B-DDR5-24G,3246,41.52,134773.92,2025-09-04,2025-08-30,SHIPPED
SO100917,2025-10-17,CUST_003,China,V8-NAND-1Tb,5216,7.93,41362.88,2025-11-07,2025-10-22,SHIPPED
SO100918,2026-01-17,CUST_036,Japan,LSI-ISOCELL-HP2,3597,4.39,15790.83,2026-02-07,2026-02-15,SHIPPED
SO100919,2026-07-04,CUST_034,USA,V8-NAND-1Tb,3970,3.19,12664.3,2026-07-25,,OPEN
SO100920,2025-12-06,CUST_001,USA,LSI-ISOCELL-HP2,1661,21.38,35512.18,2025-12-27,2025-12-23,SHIPPED
SO100921,2025-07-26,CUST_007,China,V8-NAND-1Tb,1281,8.94,11452.14,2025-08-16,2025-08-25,SHIPPED
SO100922,2026-03-28,CUST_026,Europe,V8-NAND-1Tb,2389,23.21,55448.69,2026-04-18,2026-04-09,SHIPPED
SO100923,2026-05-16,CUST_034,Korea,D1B-DDR5-24G,1,39.58,39.58,2026-06-06,2026-06-01,SHIPPED
SO100924,2026-08-04,CUST_036,Korea,D1B-DDR5-24G,1,17.62,17.62,2026-08-25,2026-08-26,SHIPPED
SO100925,2026-05-23,CUST_007,Japan,D1Z-DDR5-16G,704,15.3,10771.2,2026-06-13,,OPEN
SO100926,2025-09-28,CUST_036,USA,V8-NAND-1Tb,2356,41.06,96737.36,2025-10-19,,OPEN
SO100927,2026-03-14,CUST_008,China,D1Z-DDR5-16G,433,11.91,5157.03,2026-04-04,2026-04-11,SHIPPED
SO100928,2026-01-12,CUST_033,USA,LSI-ISOCELL-HP2,2074,28.25,58590.5,2026-02-02,,CANCELLED
SO100929,2026-04-24,CUST_023,China,D1Z-DDR5-16G,2061,10.89,22444.29,2026-05-15,2026-05-11,SHIPPED
SO100930,2025-12-31,CUST_001,China,V9-NAND-2Tb,3247,6.48,21040.56,2026-01-21,2026-01-22,SHIPPED
SO100931,2025-07-22,CUST_012,Taiwan,D1B-DDR5-24G,3215,28.62,92013.3,2025-08-12,2025-08-05,SHIPPED
SO100932,2026-05-21,CUST_021,USA,D1Z-DDR5-16G,1689,41.35,69840.15,2026-06-11,2026-06-05,SHIPPED
SO100933,2026-04-05,CUST_034,Taiwan,D1Z-DDR5-16G,899,34.11,30664.89,2026-04-26,2026-04-30,SHIPPED
SO100934,2026-04-11,CUST_026,Japan,D1Z-DDR5-16G,1803,31.51,56812.53,2026-05-02,2026-05-10,SHIPPED
SO100935,2026-07-31,CUST_001,Taiwan,D1B-DDR5-24G,364,8.69,3163.16,2026-08-21,2026-08-29,SHIPPED
SO100936,2025-10-11,CUST_005,Europe,LSI-ISOCELL-HP2,2466,19.63,48407.58,2025-11-01,2025-11-13,SHIPPED
SO100937,2026-03-21,CUST_038,China,D1B-DDR5-24G,2879,35.87,103269.73,2026-04-11,2026-04-03,SHIPPED
SO100938,2026-06-14,CUST_025,Japan,V8-NAND-1Tb,1432,31.46,45050.72,2026-07-05,2026-07-10,SHIPPED
SO100939,2025-10-05,CUST_006,USA,D1Z-DDR5-16G,5298,3.93,20821.14,2025-10-26,2025-10-18,SHIPPED
SO100940,2025-09-22,CUST_016,Europe,LSI-ISOCELL-HP2,3232,3.78,12216.96,2025-10-13,2025-10-19,SHIPPED
SO100941,2025-08-28,CUST_028,Korea,D1Z-DDR5-16G,2074,36.44,75576.56,2025-09-18,2025-09-16,SHIPPED
SO100942,2025-09-14,CUST_022,Europe,D1Z-DDR5-16G,1,17.06,17.06,2025-10-05,2025-10-14,SHIPPED
SO100943,2025-09-08,CUST_010,Taiwan,D1Z-DDR5-16G,1777,24.56,43643.12,2025-09-29,2025-10-08,SHIPPED
SO100944,2025-10-07,CUST_033,China,V9-NAND-2Tb,2325,28.07,65262.75,2025-10-28,2025-11-02,SHIPPED
SO100945,2026-03-22,CUST_015,Korea,D1Z-DDR5-16G,4120,7.62,31394.4,2026-04-12,2026-04-06,SHIPPED
SO100946,2025-11-16,CUST_020,Japan,D1B-DDR5-24G,5527,5.92,32719.84,2025-12-07,2025-12-04,SHIPPED
SO100947,2025-11-13,CUST_005,USA,V8-NAND-1Tb,2531,15.4,38977.4,2025-12-04,2025-11-30,SHIPPED
SO100948,2025-12-17,CUST_004,Korea,D1B-DDR5-24G,2840,27.24,77361.6,2026-01-07,2026-01-10,SHIPPED
SO100949,2026-03-20,CUST_003,Europe,V8-NAND-1Tb,2322,10.67,24775.74,2026-04-10,2026-04-11,SHIPPED
SO100950,2025-09-26,CUST_015,Japan,V8-NAND-1Tb,3069,32.99,101246.31,2025-10-17,2025-10-16,SHIPPED
SO100951,2026-05-31,CUST_001,USA,D1Z-DDR5-16G,2184,15.91,34747.44,2026-06-21,2026-06-30,SHIPPED
SO100952,2025-10-10,CUST_005,USA,D1B-DDR5-24G,2038,3.07,6256.66,2025-10-31,2025-10-15,SHIPPED
SO100953,2025-09-11,CUST_027,USA,V9-NAND-2Tb,1667,7.41,12352.47,2025-10-02,2025-09-23,SHIPPED
SO100954,2025-12-24,CUST_002,Japan,V8-NAND-1Tb,3661,14.44,52864.84,2026-01-14,2026-01-18,SHIPPED
SO100955,2026-01-13,CUST_007,Europe,V9-NAND-2Tb,1802,18.0,32436.0,2026-02-03,2026-01-22,SHIPPED
SO100956,2025-12-22,CUST_037,Taiwan,D1B-DDR5-24G,2203,41.52,91468.56,2026-01-12,2026-01-17,SHIPPED
SO100957,2025-08-12,CUST_014,China,D1Z-DDR5-16G,2286,27.5,62865.0,2025-09-02,2025-08-31,SHIPPED
SO100958,2026-05-10,CUST_013,China,D1Z-DDR5-16G,3583,2.15,7703.45,2026-05-31,2026-05-11,SHIPPED
SO100959,2026-01-24,CUST_009,China,V9-NAND-2Tb,3410,14.53,49547.3,2026-02-14,,OPEN
SO100960,2026-01-21,CUST_006,USA,D1B-DDR5-24G,2550,7.91,20170.5,2026-02-11,2026-02-18,SHIPPED
SO100961,2026-04-08,CUST_011,Europe,V8-NAND-1Tb,5027,36.01,181022.27,2026-04-29,2026-04-26,SHIPPED
SO100962,2025-12-14,CUST_026,Japan,V9-NAND-2Tb,2988,40.04,119639.52,2026-01-04,2025-12-28,SHIPPED
SO100963,2025-12-10,CUST_037,Europe,LSI-ISOCELL-HP2,2697,30.7,82797.9,2025-12-31,2026-01-13,SHIPPED
SO100964,2026-07-06,CUST_031,China,D1B-DDR5-24G,2423,37.91,91855.93,2026-07-27,2026-07-29,SHIPPED
SO100965,2025-07-16,CUST_018,USA,D1B-DDR5-24G,2905,11.42,33175.1,2025-08-06,2025-08-08,SHIPPED
SO100966,2026-06-12,CUST_003,Korea,V8-NAND-1Tb,948,29.47,27937.56,2026-07-03,2026-07-04,SHIPPED
SO100967,2026-04-07,CUST_030,China,D1B-DDR5-24G,2162,3.59,7761.58,2026-04-28,2026-05-04,SHIPPED
SO100968,2026-06-20,CUST_027,China,V9-NAND-2Tb,2072,17.01,35244.72,2026-07-11,2026-07-05,SHIPPED
SO100969,2025-08-28,CUST_028,Japan,LSI-ISOCELL-HP2,1032,34.22,35315.04,2025-09-18,2025-09-13,SHIPPED
SO100970,2026-01-25,CUST_038,Europe,V8-NAND-1Tb,2522,25.16,63453.52,2026-02-15,2026-01-29,SHIPPED
SO100971,2026-01-28,CUST_011,Japan,V8-NAND-1Tb,2799,9.4,26310.6,2026-02-18,2026-02-23,SHIPPED
SO100972,2025-10-24,CUST_009,China,LSI-ISOCELL-HP2,2224,2.19,4870.56,2025-11-14,2025-11-25,SHIPPED
SO100973,2025-08-22,CUST_037,USA,V9-NAND-2Tb,3764,31.88,119996.32,2025-09-12,2025-09-15,SHIPPED
SO100974,2025-08-15,CUST_010,Taiwan,LSI-ISOCELL-HP2,837,32.4,27118.8,2025-09-05,2025-09-05,SHIPPED
SO100975,2026-04-25,CUST_016,Japan,LSI-ISOCELL-HP2,2505,27.59,69112.95,2026-05-16,2026-05-28,SHIPPED
SO100976,2026-06-30,CUST_011,Japan,V9-NAND-2Tb,702,22.85,16040.7,2026-07-21,2026-07-17,SHIPPED
SO100977,2025-07-10,CUST_004,Taiwan,V8-NAND-1Tb,1704,3.43,5844.72,2025-07-31,2025-08-06,SHIPPED
SO100978,2025-11-05,CUST_028,Japan,D1B-DDR5-24G,2371,40.66,96404.86,2025-11-26,2025-11-17,SHIPPED
SO100979,2026-07-10,CUST_003,Korea,V9-NAND-2Tb,1249,20.25,25292.25,2026-07-31,2026-07-23,SHIPPED
SO100980,2026-03-25,CUST_019,Korea,LSI-ISOCELL-HP2,1271,16.28,20691.88,2026-04-15,2026-03-26,SHIPPED
SO100981,2026-01-30,CUST_027,USA,V8-NAND-1Tb,3660,21.05,77043.0,2026-02-20,2026-02-10,SHIPPED
SO100982,2026-07-26,CUST_022,Korea,V9-NAND-2Tb,3345,3.79,12677.55,2026-08-16,2026-07-31,SHIPPED
SO100983,2025-08-30,CUST_040,China,V8-NAND-1Tb,2994,28.99,86796.06,2025-09-20,2025-09-18,SHIPPED
SO100984,2026-05-20,CUST_005,Japan,V8-NAND-1Tb,2086,30.79,64227.94,2026-06-10,2026-06-13,SHIPPED
SO100985,2026-07-16,CUST_040,Korea,LSI-ISOCELL-HP2,782,33.68,26337.76,2026-08-06,2026-08-12,SHIPPED
SO100986,2025-07-20,CUST_034,Taiwan,V8-NAND-1Tb,2388,26.25,62685.0,2025-08-10,2025-07-26,SHIPPED
SO100987,2025-11-03,CUST_002,Korea,D1B-DDR5-24G,1947,26.99,52549.53,2025-11-24,2025-12-17,SHIPPED
SO100988,2026-05-13,CUST_027,Taiwan,V8-NAND-1Tb,1950,28.37,55321.5,2026-06-03,2026-05-23,SHIPPED
SO100989,2026-02-24,CUST_026,China,D1Z-DDR5-16G,2611,37.69,98408.59,2026-03-17,2026-04-06,SHIPPED
SO100990,2026-04-08,CUST_012,Korea,V8-NAND-1Tb,2866,8.41,24103.06,2026-04-29,,OPEN
SO100991,2026-06-23,CUST_019,Taiwan,D1Z-DDR5-16G,2457,19.84,48746.88,2026-07-14,2026-07-27,SHIPPED
SO100992,2026-02-22,CUST_033,China,LSI-ISOCELL-HP2,3899,5.75,22419.25,2026-03-15,2026-03-16,SHIPPED
SO100993,2026-01-03,CUST_032,USA,V9-NAND-2Tb,2817,9.07,25550.19,2026-01-24,2026-01-25,SHIPPED
SO100994,2025-07-29,CUST_006,Korea,D1B-DDR5-24G,2576,12.58,32406.08,2025-08-19,2025-08-13,SHIPPED
SO100995,2025-11-06,CUST_017,Europe,D1B-DDR5-24G,3045,22.61,68847.45,2025-11-27,2025-11-26,SHIPPED
SO100996,2025-08-20,CUST_023,Taiwan,V8-NAND-1Tb,3187,30.72,97904.64,2025-09-10,2025-09-22,SHIPPED
SO100997,2026-05-02,CUST_019,Europe,LSI-ISOCELL-HP2,3360,2.65,8904.0,2026-05-23,,OPEN
SO100998,2025-10-03,CUST_015,Taiwan,V8-NAND-1Tb,5225,17.21,89922.25,2025-10-24,2025-10-11,SHIPPED
SO100999,2026-06-14,CUST_036,USA,V8-NAND-1Tb,1186,12.19,14457.34,2026-07-05,2026-07-12,SHIPPED
SO101000,2026-03-24,CUST_005,USA,V8-NAND-1Tb,1735,12.53,21739.55,2026-04-14,2026-04-02,SHIPPED
SO101001,2025-12-11,CUST_014,Europe,LSI-ISOCELL-HP2,1769,15.49,27401.81,2026-01-01,2026-01-10,SHIPPED
SO101002,2025-09-30,CUST_013,Korea,V8-NAND-1Tb,1363,18.81,25638.03,2025-10-21,2025-10-13,SHIPPED
SO101003,2026-03-30,CUST_014,China,D1B-DDR5-24G,1814,24.58,44588.12,2026-04-20,2026-04-29,SHIPPED
SO101004,2026-03-01,CUST_025,USA,D1Z-DDR5-16G,4859,21.55,104711.45,2026-03-22,2026-03-23,SHIPPED
SO101005,2026-01-13,CUST_015,Taiwan,V9-NAND-2Tb,1783,4.24,7559.92,2026-02-03,2026-01-29,SHIPPED
SO101006,2025-08-31,CUST_012,China,LSI-ISOCELL-HP2,2907,9.35,27180.45,2025-09-21,2025-09-18,SHIPPED
SO101007,2026-08-01,CUST_036,Europe,V8-NAND-1Tb,5258,4.3,22609.4,2026-08-22,2026-09-08,SHIPPED
SO101008,2026-03-23,CUST_034,Japan,D1B-DDR5-24G,3627,14.06,50995.62,2026-04-13,2026-04-18,SHIPPED
SO101009,2025-08-21,CUST_022,China,V9-NAND-2Tb,2936,3.49,10246.64,2025-09-11,2025-09-06,SHIPPED
SO101010,2025-10-25,CUST_004,Korea,V8-NAND-1Tb,4143,31.33,129800.19,2025-11-15,2025-11-29,SHIPPED
SO101011,2026-07-09,CUST_036,Taiwan,V8-NAND-1Tb,3767,4.49,16913.83,2026-07-30,2026-07-29,SHIPPED
SO101012,2026-06-21,CUST_015,Korea,D1Z-DDR5-16G,1079,22.38,24148.02,2026-07-12,2026-07-23,SHIPPED
SO101013,2025-11-25,CUST_021,China,D1B-DDR5-24G,2618,36.4,95295.2,2025-12-16,2025-12-09,SHIPPED
SO101014,2026-02-07,CUST_040,Korea,D1Z-DDR5-16G,1326,39.27,52072.02,2026-02-28,2026-03-06,SHIPPED
SO101015,2026-07-25,CUST_030,Europe,V9-NAND-2Tb,1378,26.11,35979.58,2026-08-15,,OPEN
SO101016,2026-05-29,CUST_037,China,D1B-DDR5-24G,3842,31.42,120715.64,2026-06-19,2026-06-25,SHIPPED
SO101017,2026-03-09,CUST_023,USA,V9-NAND-2Tb,3195,38.53,123103.35,2026-03-30,2026-03-24,SHIPPED
SO101018,2025-12-01,CUST_007,Korea,D1B-DDR5-24G,3228,20.74,66948.72,2025-12-22,2025-12-20,SHIPPED
SO101019,2025-12-13,CUST_039,Taiwan,V9-NAND-2Tb,2881,13.9,40045.9,2026-01-03,,CANCELLED
SO101020,2026-07-05,CUST_018,Korea,LSI-ISOCELL-HP2,681,28.9,19680.9,2026-07-26,2026-08-01,SHIPPED
SO101021,2025-08-04,CUST_011,Japan,D1B-DDR5-24G,2842,34.03,96713.26,2025-08-25,2025-08-19,SHIPPED
SO101022,2026-05-28,CUST_008,Japan,D1B-DDR5-24G,2699,26.22,70767.78,2026-06-18,2026-06-05,SHIPPED
SO101023,2026-06-27,CUST_002,China,D1Z-DDR5-16G,2343,18.97,44446.71,2026-07-18,2026-07-13,SHIPPED
SO101024,2025-11-22,CUST_014,Korea,D1B-DDR5-24G,1550,10.88,16864.0,2025-12-13,2025-12-26,SHIPPED
SO101025,2025-09-05,CUST_020,Korea,V9-NAND-2Tb,3130,20.91,65448.3,2025-09-26,2025-09-14,SHIPPED
SO101026,2025-07-01,CUST_034,China,D1Z-DDR5-16G,749,26.13,19571.37,2025-07-22,2025-07-16,SHIPPED
SO101027,2026-03-04,CUST_003,Europe,LSI-ISOCELL-HP2,1116,24.11,26906.76,2026-03-25,2026-03-30,SHIPPED
SO101028,2026-01-25,CUST_034,USA,LSI-ISOCELL-HP2,2656,9.06,24063.36,2026-02-15,2026-02-12,SHIPPED
SO101029,2025-11-23,CUST_038,China,V8-NAND-1Tb,3563,27.86,99265.18,2025-12-14,2025-12-08,SHIPPED
SO101030,2026-06-03,CUST_004,Europe,D1B-DDR5-24G,1,24.51,24.51,2026-06-24,2026-07-02,SHIPPED
SO101031,2026-07-22,CUST_026,USA,D1B-DDR5-24G,2730,31.77,86732.1,2026-08-12,2026-08-06,SHIPPED
SO101032,2025-07-23,CUST_026,Korea,V8-NAND-1Tb,2329,34.83,81119.07,2025-08-13,2025-08-20,SHIPPED
SO101033,2026-04-18,CUST_019,China,D1B-DDR5-24G,5677,38.95,221119.15,2026-05-09,2026-05-20,SHIPPED
SO101034,2025-10-29,CUST_036,Korea,D1Z-DDR5-16G,3195,18.26,58340.7,2025-11-19,2025-11-26,SHIPPED
SO101035,2025-09-23,CUST_001,Europe,V9-NAND-2Tb,3021,7.43,22446.03,2025-10-14,2025-10-12,SHIPPED
SO101036,2026-05-14,CUST_034,Europe,D1Z-DDR5-16G,2591,13.12,33993.92,2026-06-04,2026-05-18,SHIPPED
SO101037,2026-03-06,CUST_039,Korea,D1B-DDR5-24G,3217,8.93,28727.81,2026-03-27,2026-04-06,SHIPPED
SO101038,2026-06-03,CUST_007,Japan,LSI-ISOCELL-HP2,2850,27.16,77406.0,2026-06-24,2026-06-25,SHIPPED
SO101039,2026-05-20,CUST_020,Europe,D1Z-DDR5-16G,5117,12.39,63399.63,2026-06-10,2026-06-04,SHIPPED
SO101040,2025-08-20,CUST_024,China,D1B-DDR5-24G,341,21.49,7328.09,2025-09-10,2025-09-05,SHIPPED
SO101041,2026-05-30,CUST_019,Japan,D1Z-DDR5-16G,3351,16.2,54286.2,2026-06-20,2026-07-06,SHIPPED
