EMP_ID,DEPT,JOB_ROLE,GRADE,COURSE,CATEGORY,PLAN_HOURS,DONE_HOURS,SCORE,COMPLETED_DATE
E358153,파운드리사업부,평가및분석,CL3,반도체 8대 공정,직무기초,24,13,101.0,2026-03-04
E791243,시스템LSI사업부,경영지원,CL3,Spotfire 데이터함수(Python),데이터분석,16,14,77.0,2026-05-15
E195402,시스템LSI사업부,SCM/생산관리,CL3,생성형 AI 활용,AI,6,4,73.0,2026-01-13
E806724,메모리사업부,영업마케팅,CL2,Python 기초,데이터분석,20,16,99.0,2026-02-19
E364719,파운드리사업부,영업마케팅,CL3,Python 기초,데이터분석,20,20,81.0,2026-05-04
E811737,반도체연구소,회로설계,CL3,정보보호,필수,2,2,72.0,2026-06-06
E272946,메모리사업부,영업마케팅,CL3,Python 기초,데이터분석,20,13,93.0,2026-06-17
E344503,반도체연구소,패키지개발,CL3,Python 기초,데이터분석,20,19,80.0,2026-05-16
E168377,글로벌인프라총괄,품질보증,CL4,반도체 8대 공정,직무기초,24,19,81.0,2026-02-03
E235453,반도체연구소,영업마케팅,CL2,통계적공정관리(SPC),품질,12,11,74.0,2026-03-26
E417414,글로벌인프라총괄,품질보증,CL3,정보보호,필수,2,1,80.0,2026-03-06
E221414,시스템LSI사업부,패키지개발,CL2,Spotfire 데이터함수(Python),데이터분석,16,16,70.0,2026-01-14
E245039,파운드리사업부,회로설계,CL4,Python 기초,데이터분석,20,9,85.0,2026-05-20
E597421,DS경영지원,회로설계,CL2,생성형 AI 활용,AI,6,6,92.0,2026-07-10
E280707,반도체연구소,회로설계,CL2,Spotfire 기초,데이터분석,8,7,77.0,2026-05-31
E865979,DS경영지원,영업마케팅,CL3,정보보호,필수,2,1,82.0,2026-03-20
E205113,반도체연구소,반도체공정기술,CL2,Python 기초,데이터분석,20,14,86.0,2026-01-25
E695472,메모리사업부,품질보증,CL4,Python 기초,데이터분석,20,20,,2026-01-07
E608859,시스템LSI사업부,영업마케팅,CL4,반도체 8대 공정,직무기초,24,17,,2026-04-06
E338570,메모리사업부,설비기술,CL3,반도체 8대 공정,직무기초,24,24,83.0,2026-04-01
E272870,파운드리사업부,설비기술,CL3,생성형 AI 활용,AI,6,3,85.0,2026-05-03
E770134,DS경영지원,평가및분석,CL2,생성형 AI 활용,AI,6,4,86.0,2026-04-13
E835867,시스템LSI사업부,반도체공정기술,CL2,Spotfire 기초,데이터분석,8,7,70.0,2026-02-12
E564483,시스템LSI사업부,반도체공정기술,CL2,반도체 8대 공정,직무기초,24,8,97.0,2026-05-19
E968166,파운드리사업부,S/W개발,CL2,Spotfire 데이터함수(Python),데이터분석,16,8,85.0,2026-01-26
E203804,시스템LSI사업부,경영지원,CL2,통계적공정관리(SPC),품질,12,10,87.0,2026-03-29
E730272,DS경영지원,경영지원,CL2,Spotfire 기초,데이터분석,8,6,79.0,2026-06-25
E999733,메모리사업부,품질보증,CL2,정보보호,필수,2,1,76.0,2026-03-13
E686230,DS경영지원,회로설계,CL2,통계적공정관리(SPC),품질,12,9,73.0,2026-06-07
E751604,반도체연구소,품질보증,CL2,Spotfire 기초,데이터분석,8,4,76.0,2026-02-10
E645595,글로벌인프라총괄,S/W개발,CL2,Python 기초,데이터분석,20,9,92.0,2026-06-21
E268275,반도체연구소,설비기술,CL4,반도체 8대 공정,직무기초,24,22,90.0,2026-01-22
E835857,시스템LSI사업부,S/W개발,CL2,Spotfire 기초,데이터분석,8,7,94.0,2026-03-08
E488178,시스템LSI사업부,경영지원,CL3,Python 기초,데이터분석,20,11,81.0,2026-01-08
E243476,반도체연구소,평가및분석,CL4,Python 기초,데이터분석,20,2,93.0,2026-07-04
E778662,시스템LSI사업부,SCM/생산관리,CL2,생성형 AI 활용,AI,6,6,,2026-05-26
E176995,메모리사업부,SCM/생산관리,CL2,통계적공정관리(SPC),품질,12,12,80.0,2026-03-24
E179880,DS경영지원,영업마케팅,CL3,반도체 8대 공정,직무기초,24,24,85.0,2026-06-16
E199818,DS경영지원,패키지개발,CL4,반도체 8대 공정,직무기초,24,24,,2026-04-20
E618888,시스템LSI사업부,평가및분석,CL3,Spotfire 데이터함수(Python),데이터분석,16,9,64.0,2026-05-30
E906690,파운드리사업부,경영지원,CL3,Python 기초,데이터분석,20,18,84.0,2026-03-07
E550589,파운드리사업부,SCM/생산관리,CL2,Python 기초,데이터분석,20,19,105.0,2026-03-09
E357391,파운드리사업부,S/W개발,CL3,생성형 AI 활용,AI,6,5,79.0,2026-05-22
E283423,반도체연구소,평가및분석,CL3,Spotfire 기초,데이터분석,8,5,83.0,2026-04-14
E414376,시스템LSI사업부,경영지원,CL2,반도체 8대 공정,직무기초,24,23,89.0,2026-05-16
E172656,시스템LSI사업부,SCM/생산관리,CL3,Spotfire 데이터함수(Python),데이터분석,16,11,97.0,2026-02-23
E159052,반도체연구소,S/W개발,CL2,Python 기초,데이터분석,20,13,79.0,2026-04-02
E860676,메모리사업부,품질보증,CL2,Spotfire 데이터함수(Python),데이터분석,16,9,88.0,2026-05-19
E685318,메모리사업부,반도체공정기술,CL2,생성형 AI 활용,AI,6,6,82.0,2026-05-27
E699249,시스템LSI사업부,경영지원,CL4,정보보호,필수,2,2,86.0,2026-01-24
E285850,글로벌인프라총괄,패키지개발,CL4,생성형 AI 활용,AI,6,4,73.0,2026-06-03
E835937,시스템LSI사업부,영업마케팅,CL4,생성형 AI 활용,AI,6,4,84.0,2026-07-02
E597264,DS경영지원,설비기술,CL3,Spotfire 기초,데이터분석,8,6,82.0,2026-05-09
E145803,반도체연구소,SCM/생산관리,CL3,생성형 AI 활용,AI,6,6,,2026-03-25
E172650,글로벌인프라총괄,반도체공정기술,CL2,반도체 8대 공정,직무기초,24,17,84.0,2026-05-15
E898052,반도체연구소,SCM/생산관리,CL2,통계적공정관리(SPC),품질,12,8,82.0,2026-01-14
E418618,반도체연구소,S/W개발,CL4,통계적공정관리(SPC),품질,12,12,95.0,2026-02-23
E394703,파운드리사업부,S/W개발,CL2,Spotfire 데이터함수(Python),데이터분석,16,16,82.0,2026-03-15
E956345,시스템LSI사업부,SCM/생산관리,CL3,정보보호,필수,2,1,96.0,2026-02-11
E950134,파운드리사업부,품질보증,CL3,정보보호,필수,2,1,74.0,2026-07-13
E358066,DS경영지원,회로설계,CL4,생성형 AI 활용,AI,6,4,91.0,2026-06-28
E269440,반도체연구소,SCM/생산관리,CL3,통계적공정관리(SPC),품질,12,6,96.0,2026-05-23
E748082,파운드리사업부,SCM/생산관리,CL2,통계적공정관리(SPC),품질,12,3,85.0,2026-04-20
E122564,파운드리사업부,회로설계,CL4,정보보호,필수,2,1,104.0,2026-06-17
E380110,메모리사업부,패키지개발,CL3,Spotfire 기초,데이터분석,8,6,80.0,2026-04-05
E512807,반도체연구소,회로설계,CL2,정보보호,필수,2,1,91.0,2026-04-27
E519684,DS경영지원,경영지원,CL2,생성형 AI 활용,AI,6,5,82.0,2026-04-07
E735376,시스템LSI사업부,설비기술,CL2,정보보호,필수,2,1,89.0,2026-03-29
E690066,파운드리사업부,평가및분석,CL3,Spotfire 기초,데이터분석,8,8,81.0,2026-07-06
E738548,글로벌인프라총괄,평가및분석,CL2,생성형 AI 활용,AI,6,1,79.0,2026-02-14
E259920,메모리사업부,품질보증,CL3,정보보호,필수,2,1,,2026-06-03
E758414,글로벌인프라총괄,품질보증,CL4,생성형 AI 활용,AI,6,6,76.0,2026-02-26
E434047,DS경영지원,S/W개발,CL3,생성형 AI 활용,AI,6,2,87.0,2026-01-09
E435683,글로벌인프라총괄,회로설계,CL3,정보보호,필수,2,2,84.0,2026-05-24
E207765,글로벌인프라총괄,품질보증,CL2,생성형 AI 활용,AI,6,1,87.0,2026-02-24
E616712,DS경영지원,경영지원,CL2,반도체 8대 공정,직무기초,24,10,72.0,2026-06-27
E262156,반도체연구소,회로설계,CL3,생성형 AI 활용,AI,6,0,79.0,2026-04-04
E702623,메모리사업부,SCM/생산관리,CL3,Python 기초,데이터분석,20,12,83.0,2026-01-21
E570650,메모리사업부,S/W개발,CL3,Spotfire 데이터함수(Python),데이터분석,16,4,,2026-05-25
E129458,파운드리사업부,S/W개발,CL4,Spotfire 기초,데이터분석,8,7,78.0,2026-03-26
E684655,반도체연구소,품질보증,CL3,정보보호,필수,2,1,76.0,2026-07-01
E397985,파운드리사업부,반도체공정기술,CL3,Spotfire 데이터함수(Python),데이터분석,16,12,81.0,2026-07-04
E687352,DS경영지원,영업마케팅,CL4,생성형 AI 활용,AI,6,3,88.0,2026-07-03
E372990,DS경영지원,패키지개발,CL2,반도체 8대 공정,직무기초,24,10,78.0,2026-04-11
E914456,글로벌인프라총괄,SCM/생산관리,CL4,Python 기초,데이터분석,20,19,81.0,2026-05-18
E910289,반도체연구소,영업마케팅,CL4,통계적공정관리(SPC),품질,12,3,83.0,2026-06-28
E476783,DS경영지원,품질보증,CL3,Spotfire 데이터함수(Python),데이터분석,16,10,79.0,2026-05-27
E664840,DS경영지원,영업마케팅,CL3,Python 기초,데이터분석,20,18,76.0,2026-01-21
E654165,반도체연구소,반도체공정기술,CL3,Spotfire 기초,데이터분석,8,5,82.0,2026-06-21
E661038,반도체연구소,회로설계,CL3,반도체 8대 공정,직무기초,24,19,93.0,2026-01-16
E617596,시스템LSI사업부,평가및분석,CL2,반도체 8대 공정,직무기초,24,16,86.0,2026-01-28
E586357,DS경영지원,품질보증,CL2,Python 기초,데이터분석,20,19,81.0,2026-01-11
E134901,글로벌인프라총괄,평가및분석,CL2,생성형 AI 활용,AI,6,4,75.0,2026-02-05
E662726,DS경영지원,반도체공정기술,CL2,Python 기초,데이터분석,20,20,87.0,2026-02-26
E267541,메모리사업부,회로설계,CL3,반도체 8대 공정,직무기초,24,17,,2026-07-19
E607962,메모리사업부,경영지원,CL3,Spotfire 기초,데이터분석,8,2,,2026-05-14
E531606,메모리사업부,S/W개발,CL3,통계적공정관리(SPC),품질,12,9,79.0,2026-02-11
E923425,파운드리사업부,반도체공정기술,CL3,Python 기초,데이터분석,20,14,84.0,2026-07-10
E332703,파운드리사업부,평가및분석,CL2,통계적공정관리(SPC),품질,12,3,92.0,2026-06-28
E642255,메모리사업부,설비기술,CL2,통계적공정관리(SPC),품질,12,8,89.0,2026-07-09
E915886,메모리사업부,패키지개발,CL2,통계적공정관리(SPC),품질,12,12,84.0,2026-02-16
E877718,메모리사업부,설비기술,CL3,Spotfire 기초,데이터분석,8,7,84.0,2026-03-18
E339342,반도체연구소,SCM/생산관리,CL2,통계적공정관리(SPC),품질,12,12,88.0,2026-06-28
E283300,시스템LSI사업부,SCM/생산관리,CL3,통계적공정관리(SPC),품질,12,5,90.0,2026-01-21
E929962,DS경영지원,설비기술,CL2,Spotfire 데이터함수(Python),데이터분석,16,15,86.0,2026-01-31
E860056,DS경영지원,패키지개발,CL2,통계적공정관리(SPC),품질,12,12,83.0,2026-03-05
E786156,메모리사업부,설비기술,CL2,정보보호,필수,2,1,95.0,2026-05-05
E978767,메모리사업부,패키지개발,CL2,Spotfire 데이터함수(Python),데이터분석,16,12,75.0,2026-02-02
E317431,시스템LSI사업부,설비기술,CL2,생성형 AI 활용,AI,6,2,79.0,2026-07-07
E122528,DS경영지원,회로설계,CL2,반도체 8대 공정,직무기초,24,17,96.0,2026-02-04
E467416,파운드리사업부,반도체공정기술,CL2,Spotfire 데이터함수(Python),데이터분석,16,10,71.0,2026-06-08
E353064,파운드리사업부,영업마케팅,CL4,Spotfire 데이터함수(Python),데이터분석,16,16,75.0,2026-04-28
E153142,반도체연구소,영업마케팅,CL3,반도체 8대 공정,직무기초,24,24,85.0,2026-02-11
E879918,메모리사업부,패키지개발,CL2,반도체 8대 공정,직무기초,24,18,87.0,2026-07-16
E627856,메모리사업부,품질보증,CL3,Spotfire 기초,데이터분석,8,5,85.0,2026-07-21
E228799,반도체연구소,영업마케팅,CL4,Python 기초,데이터분석,20,9,94.0,2026-02-08
E836866,글로벌인프라총괄,회로설계,CL3,통계적공정관리(SPC),품질,12,12,87.0,2026-05-18
E428659,반도체연구소,영업마케팅,CL3,정보보호,필수,2,2,93.0,2026-07-06
E197802,파운드리사업부,S/W개발,CL3,반도체 8대 공정,직무기초,24,21,79.0,2026-01-05
E362242,시스템LSI사업부,영업마케팅,CL2,생성형 AI 활용,AI,6,6,61.0,2026-04-15
E908567,반도체연구소,설비기술,CL3,Python 기초,데이터분석,20,11,73.0,2026-05-22
E286161,반도체연구소,설비기술,CL3,Spotfire 데이터함수(Python),데이터분석,16,16,,2026-02-28
E243087,시스템LSI사업부,S/W개발,CL3,Python 기초,데이터분석,20,7,71.0,2026-07-05
E409058,글로벌인프라총괄,영업마케팅,CL2,Python 기초,데이터분석,20,5,96.0,2026-06-18
E982584,반도체연구소,반도체공정기술,CL2,반도체 8대 공정,직무기초,24,5,68.0,2026-05-17
E532557,반도체연구소,영업마케팅,CL3,생성형 AI 활용,AI,6,3,83.0,2026-05-03
E570443,반도체연구소,SCM/생산관리,CL2,Spotfire 데이터함수(Python),데이터분석,16,16,89.0,2026-03-12
E560845,글로벌인프라총괄,영업마케팅,CL3,Spotfire 기초,데이터분석,8,4,88.0,2026-01-08
E264148,반도체연구소,경영지원,CL3,반도체 8대 공정,직무기초,24,19,76.0,2026-04-12
E399244,메모리사업부,S/W개발,CL4,Spotfire 데이터함수(Python),데이터분석,16,11,88.0,2026-01-13
E245529,DS경영지원,SCM/생산관리,CL3,Spotfire 데이터함수(Python),데이터분석,16,14,73.0,2026-02-12
E702065,DS경영지원,품질보증,CL2,Spotfire 기초,데이터분석,8,7,97.0,2026-02-10
E485041,메모리사업부,평가및분석,CL3,생성형 AI 활용,AI,6,6,90.0,2026-03-19
E964925,글로벌인프라총괄,회로설계,CL2,Python 기초,데이터분석,20,10,98.0,2026-02-07
E864410,메모리사업부,평가및분석,CL3,Python 기초,데이터분석,20,15,91.0,2026-05-25
E841428,파운드리사업부,영업마케팅,CL3,Spotfire 데이터함수(Python),데이터분석,16,13,,2026-01-06
E788410,메모리사업부,SCM/생산관리,CL2,Spotfire 기초,데이터분석,8,7,85.0,2026-04-16
E270500,글로벌인프라총괄,영업마케팅,CL3,Python 기초,데이터분석,20,11,,2026-04-20
E567901,파운드리사업부,반도체공정기술,CL3,Python 기초,데이터분석,20,17,107.0,2026-01-14
E298969,DS경영지원,영업마케팅,CL3,Python 기초,데이터분석,20,16,74.0,2026-06-17
E193351,메모리사업부,경영지원,CL2,생성형 AI 활용,AI,6,4,,2026-04-09
E815104,DS경영지원,평가및분석,CL2,정보보호,필수,2,1,79.0,2026-04-11
E854718,파운드리사업부,설비기술,CL2,Spotfire 데이터함수(Python),데이터분석,16,16,,2026-02-26
E592155,DS경영지원,경영지원,CL3,정보보호,필수,2,1,,2026-02-10
E683092,파운드리사업부,반도체공정기술,CL2,정보보호,필수,2,2,74.0,2026-04-30
E207019,메모리사업부,회로설계,CL4,정보보호,필수,2,1,90.0,2026-04-29
E658773,반도체연구소,SCM/생산관리,CL2,생성형 AI 활용,AI,6,6,91.0,2026-01-11
E411858,글로벌인프라총괄,회로설계,CL3,정보보호,필수,2,0,89.0,2026-04-18
E513772,DS경영지원,SCM/생산관리,CL3,Spotfire 기초,데이터분석,8,8,109.0,2026-06-19
E314459,메모리사업부,SCM/생산관리,CL4,Python 기초,데이터분석,20,18,93.0,2026-02-10
E959269,메모리사업부,품질보증,CL3,반도체 8대 공정,직무기초,24,24,66.0,2026-07-07
E812783,시스템LSI사업부,회로설계,CL2,생성형 AI 활용,AI,6,6,72.0,2026-07-15
E986395,파운드리사업부,패키지개발,CL3,Spotfire 데이터함수(Python),데이터분석,16,10,81.0,2026-07-13
E890855,시스템LSI사업부,패키지개발,CL3,Python 기초,데이터분석,20,13,72.0,2026-05-25
E346842,글로벌인프라총괄,영업마케팅,CL2,생성형 AI 활용,AI,6,4,71.0,2026-05-16
E308913,DS경영지원,패키지개발,CL2,Spotfire 데이터함수(Python),데이터분석,16,13,,2026-06-12
E127782,글로벌인프라총괄,영업마케팅,CL3,생성형 AI 활용,AI,6,5,85.0,2026-03-26
E231994,반도체연구소,평가및분석,CL2,Spotfire 기초,데이터분석,8,7,82.0,2026-02-28
E946313,파운드리사업부,설비기술,CL2,Spotfire 기초,데이터분석,8,7,82.0,2026-07-18
E517936,파운드리사업부,반도체공정기술,CL2,통계적공정관리(SPC),품질,12,8,82.0,2026-06-04
E112516,시스템LSI사업부,품질보증,CL3,생성형 AI 활용,AI,6,6,107.0,2026-04-21
E161328,글로벌인프라총괄,경영지원,CL4,통계적공정관리(SPC),품질,12,7,84.0,2026-02-21
E673841,DS경영지원,S/W개발,CL2,정보보호,필수,2,2,86.0,2026-06-24
E193987,글로벌인프라총괄,품질보증,CL2,Spotfire 기초,데이터분석,8,3,75.0,2026-05-25
E674150,글로벌인프라총괄,평가및분석,CL3,생성형 AI 활용,AI,6,6,83.0,2026-03-23
E661685,시스템LSI사업부,품질보증,CL2,생성형 AI 활용,AI,6,4,95.0,2026-07-12
E647357,글로벌인프라총괄,품질보증,CL2,생성형 AI 활용,AI,6,4,,2026-03-18
E831812,DS경영지원,경영지원,CL3,Python 기초,데이터분석,20,10,99.0,2026-02-16
E304214,글로벌인프라총괄,패키지개발,CL2,반도체 8대 공정,직무기초,24,22,87.0,2026-01-05
E547804,글로벌인프라총괄,반도체공정기술,CL2,반도체 8대 공정,직무기초,24,17,94.0,2026-06-10
E933990,DS경영지원,S/W개발,CL2,Python 기초,데이터분석,20,20,85.0,2026-03-04
E476319,글로벌인프라총괄,경영지원,CL3,Python 기초,데이터분석,20,17,82.0,2026-02-11
E173243,DS경영지원,설비기술,CL2,Spotfire 데이터함수(Python),데이터분석,16,14,88.0,2026-02-16
E708299,시스템LSI사업부,패키지개발,CL2,정보보호,필수,2,1,,2026-01-19
E851233,파운드리사업부,영업마케팅,CL2,정보보호,필수,2,1,86.0,2026-04-03
E947197,시스템LSI사업부,S/W개발,CL2,반도체 8대 공정,직무기초,24,16,86.0,2026-02-03
E706980,시스템LSI사업부,S/W개발,CL3,Python 기초,데이터분석,20,8,85.0,2026-04-09
E104062,반도체연구소,회로설계,CL3,정보보호,필수,2,1,,2026-01-12
E350329,DS경영지원,SCM/생산관리,CL2,Spotfire 기초,데이터분석,8,2,90.0,2026-02-22
E216165,파운드리사업부,경영지원,CL2,정보보호,필수,2,1,83.0,2026-03-28
E912818,시스템LSI사업부,영업마케팅,CL3,Python 기초,데이터분석,20,17,83.0,2026-07-04
E438750,DS경영지원,패키지개발,CL3,정보보호,필수,2,1,90.0,2026-07-22
E558920,DS경영지원,경영지원,CL2,통계적공정관리(SPC),품질,12,11,82.0,2026-06-30
E211818,파운드리사업부,품질보증,CL2,Spotfire 데이터함수(Python),데이터분석,16,15,94.0,2026-01-26
E819570,글로벌인프라총괄,품질보증,CL2,Spotfire 기초,데이터분석,8,4,73.0,2026-05-10
E817405,DS경영지원,패키지개발,CL3,정보보호,필수,2,1,92.0,2026-07-16
E232345,반도체연구소,경영지원,CL3,Python 기초,데이터분석,20,14,82.0,2026-02-07
E797443,글로벌인프라총괄,회로설계,CL4,Spotfire 데이터함수(Python),데이터분석,16,16,83.0,2026-03-16
E321477,파운드리사업부,반도체공정기술,CL3,생성형 AI 활용,AI,6,3,88.0,2026-06-20
E603228,반도체연구소,SCM/생산관리,CL4,Spotfire 데이터함수(Python),데이터분석,16,12,91.0,2026-01-28
E669473,반도체연구소,품질보증,CL2,통계적공정관리(SPC),품질,12,12,,2026-01-06
E846756,파운드리사업부,평가및분석,CL3,Python 기초,데이터분석,20,17,80.0,2026-04-19
E577893,반도체연구소,SCM/생산관리,CL2,생성형 AI 활용,AI,6,3,86.0,2026-02-14
E315801,글로벌인프라총괄,평가및분석,CL2,통계적공정관리(SPC),품질,12,12,94.0,2026-02-24
E808456,파운드리사업부,S/W개발,CL4,Python 기초,데이터분석,20,18,64.0,2026-05-08
E542892,메모리사업부,품질보증,CL3,Spotfire 기초,데이터분석,8,4,82.0,2026-06-18
E760217,DS경영지원,SCM/생산관리,CL4,통계적공정관리(SPC),품질,12,6,82.0,2026-05-05
E188055,파운드리사업부,품질보증,CL2,Spotfire 데이터함수(Python),데이터분석,16,9,89.0,2026-02-01
E164829,메모리사업부,설비기술,CL3,통계적공정관리(SPC),품질,12,12,85.0,2026-05-05
E772902,시스템LSI사업부,평가및분석,CL2,통계적공정관리(SPC),품질,12,6,100.0,2026-03-08
E642241,시스템LSI사업부,회로설계,CL4,Python 기초,데이터분석,20,20,90.0,2026-06-23
E981085,파운드리사업부,경영지원,CL3,정보보호,필수,2,1,76.0,2026-01-21
E646724,시스템LSI사업부,영업마케팅,CL2,통계적공정관리(SPC),품질,12,4,77.0,2026-03-05
E937771,글로벌인프라총괄,반도체공정기술,CL3,생성형 AI 활용,AI,6,5,69.0,2026-01-11
E936385,글로벌인프라총괄,S/W개발,CL2,Spotfire 데이터함수(Python),데이터분석,16,7,86.0,2026-02-14
E575157,반도체연구소,영업마케팅,CL4,Spotfire 데이터함수(Python),데이터분석,16,16,77.0,2026-01-09
E319975,메모리사업부,평가및분석,CL2,Spotfire 데이터함수(Python),데이터분석,16,14,,2026-04-16
E773457,메모리사업부,영업마케팅,CL2,통계적공정관리(SPC),품질,12,7,95.0,2026-03-08
E606814,글로벌인프라총괄,패키지개발,CL2,통계적공정관리(SPC),품질,12,11,92.0,2026-05-24
E695609,시스템LSI사업부,회로설계,CL4,반도체 8대 공정,직무기초,24,23,74.0,2026-04-27
E409876,글로벌인프라총괄,평가및분석,CL2,Python 기초,데이터분석,20,13,,2026-06-07
E943007,글로벌인프라총괄,S/W개발,CL2,반도체 8대 공정,직무기초,24,4,82.0,2026-04-24
E305032,반도체연구소,평가및분석,CL2,통계적공정관리(SPC),품질,12,12,89.0,2026-02-17
E191264,파운드리사업부,반도체공정기술,CL4,반도체 8대 공정,직무기초,24,10,96.0,2026-01-10
E481591,반도체연구소,반도체공정기술,CL3,Spotfire 기초,데이터분석,8,8,85.0,2026-05-23
E547617,반도체연구소,패키지개발,CL2,반도체 8대 공정,직무기초,24,10,86.0,2026-05-27
E577636,반도체연구소,설비기술,CL3,반도체 8대 공정,직무기초,24,13,,2026-01-31
E513506,시스템LSI사업부,SCM/생산관리,CL3,통계적공정관리(SPC),품질,12,12,84.0,2026-01-16
E699158,파운드리사업부,품질보증,CL2,반도체 8대 공정,직무기초,24,17,87.0,2026-04-07
E218199,글로벌인프라총괄,SCM/생산관리,CL2,정보보호,필수,2,1,73.0,2026-07-04
E471755,메모리사업부,패키지개발,CL3,정보보호,필수,2,2,83.0,2026-03-07
E249070,메모리사업부,반도체공정기술,CL3,정보보호,필수,2,0,89.0,2026-07-07
E256705,글로벌인프라총괄,평가및분석,CL2,Spotfire 데이터함수(Python),데이터분석,16,16,89.0,2026-01-17
E234273,DS경영지원,반도체공정기술,CL3,생성형 AI 활용,AI,6,4,101.0,2026-06-07
E667658,글로벌인프라총괄,평가및분석,CL3,Spotfire 기초,데이터분석,8,6,78.0,2026-05-21
E295173,파운드리사업부,경영지원,CL2,통계적공정관리(SPC),품질,12,12,84.0,2026-04-16
E461881,파운드리사업부,영업마케팅,CL2,반도체 8대 공정,직무기초,24,24,89.0,2026-04-06
E250213,반도체연구소,영업마케팅,CL2,통계적공정관리(SPC),품질,12,11,90.0,2026-05-02
E377638,메모리사업부,경영지원,CL3,통계적공정관리(SPC),품질,12,12,75.0,2026-05-14
E426639,글로벌인프라총괄,패키지개발,CL4,Spotfire 데이터함수(Python),데이터분석,16,15,79.0,2026-05-01
E245464,시스템LSI사업부,평가및분석,CL3,통계적공정관리(SPC),품질,12,8,,2026-07-16
E885432,DS경영지원,설비기술,CL4,Spotfire 데이터함수(Python),데이터분석,16,13,90.0,2026-03-16
E950762,반도체연구소,패키지개발,CL3,반도체 8대 공정,직무기초,24,6,83.0,2026-06-18
E780250,DS경영지원,설비기술,CL3,정보보호,필수,2,1,82.0,2026-07-22
E276229,DS경영지원,회로설계,CL2,Python 기초,데이터분석,20,20,89.0,2026-02-21
E620209,파운드리사업부,회로설계,CL3,Python 기초,데이터분석,20,0,102.0,2026-01-24
E126091,글로벌인프라총괄,회로설계,CL3,Python 기초,데이터분석,20,9,95.0,2026-02-28
E886249,글로벌인프라총괄,품질보증,CL3,정보보호,필수,2,1,77.0,2026-04-22
E146052,시스템LSI사업부,패키지개발,CL3,통계적공정관리(SPC),품질,12,9,78.0,2026-02-04
E163464,시스템LSI사업부,경영지원,CL2,통계적공정관리(SPC),품질,12,11,82.0,2026-01-18
E294030,시스템LSI사업부,평가및분석,CL2,반도체 8대 공정,직무기초,24,19,87.0,2026-05-20
E682409,파운드리사업부,패키지개발,CL3,반도체 8대 공정,직무기초,24,14,75.0,2026-01-07
E307708,DS경영지원,품질보증,CL2,Python 기초,데이터분석,20,19,94.0,2026-05-26
E961911,파운드리사업부,경영지원,CL3,생성형 AI 활용,AI,6,5,71.0,2026-02-03
E956461,반도체연구소,SCM/생산관리,CL2,통계적공정관리(SPC),품질,12,3,100.0,2026-06-16
E313733,메모리사업부,경영지원,CL2,Python 기초,데이터분석,20,13,88.0,2026-05-02
E782406,반도체연구소,SCM/생산관리,CL2,Spotfire 데이터함수(Python),데이터분석,16,11,83.0,2026-05-07
E234024,반도체연구소,설비기술,CL2,Spotfire 기초,데이터분석,8,7,81.0,2026-01-07
E645046,글로벌인프라총괄,S/W개발,CL4,Python 기초,데이터분석,20,13,67.0,2026-05-11
E860066,메모리사업부,품질보증,CL2,통계적공정관리(SPC),품질,12,5,84.0,2026-06-08
E924461,파운드리사업부,반도체공정기술,CL4,Spotfire 기초,데이터분석,8,3,,2026-04-04
E656772,시스템LSI사업부,S/W개발,CL4,생성형 AI 활용,AI,6,5,85.0,2026-07-10
E159068,시스템LSI사업부,반도체공정기술,CL3,Spotfire 데이터함수(Python),데이터분석,16,13,99.0,2026-03-07
E167572,시스템LSI사업부,SCM/생산관리,CL3,Spotfire 기초,데이터분석,8,7,80.0,2026-06-21
E327698,시스템LSI사업부,설비기술,CL2,Python 기초,데이터분석,20,5,93.0,2026-05-10
E992764,파운드리사업부,평가및분석,CL3,Spotfire 데이터함수(Python),데이터분석,16,16,82.0,2026-06-14
E940010,글로벌인프라총괄,SCM/생산관리,CL3,Spotfire 기초,데이터분석,8,5,,2026-05-24
E463522,시스템LSI사업부,회로설계,CL2,Spotfire 데이터함수(Python),데이터분석,16,9,90.0,2026-03-10
E437301,글로벌인프라총괄,평가및분석,CL3,Spotfire 데이터함수(Python),데이터분석,16,10,81.0,2026-06-30
E365454,파운드리사업부,SCM/생산관리,CL2,Spotfire 데이터함수(Python),데이터분석,16,15,86.0,2026-01-13
E545273,파운드리사업부,품질보증,CL3,Python 기초,데이터분석,20,19,90.0,2026-05-17
E923726,DS경영지원,회로설계,CL2,반도체 8대 공정,직무기초,24,16,80.0,2026-02-23
E363212,메모리사업부,품질보증,CL3,정보보호,필수,2,2,73.0,2026-07-13
E658449,반도체연구소,평가및분석,CL3,Spotfire 기초,데이터분석,8,8,,2026-03-05
E646064,글로벌인프라총괄,패키지개발,CL3,Spotfire 기초,데이터분석,8,7,95.0,2026-06-22
E242998,파운드리사업부,회로설계,CL3,반도체 8대 공정,직무기초,24,13,82.0,2026-02-12
E160028,시스템LSI사업부,경영지원,CL4,통계적공정관리(SPC),품질,12,6,94.0,2026-05-24
E926404,메모리사업부,경영지원,CL2,Spotfire 기초,데이터분석,8,2,,2026-07-09
E566307,파운드리사업부,SCM/생산관리,CL3,생성형 AI 활용,AI,6,3,75.0,2026-01-20
E813405,시스템LSI사업부,패키지개발,CL2,생성형 AI 활용,AI,6,5,95.0,2026-02-13
